O*NET-SOC Code,Title,Conflict Situations,Contact With Others,Coordinate or Lead Others in Accomplishing Work Activities,Deal With External Customers or the Public in General,"Dealing With Unpleasant, Angry, or Discourteous People",Dealing with Violent or Physically Aggressive People,Face-to-Face Discussions with Individuals and Within Teams,Public Speaking,Telephone Conversations,Written Letters and Memos,Coordination Combined,Assisting and Caring for Others Combined,Developing and Building Teams Combined,Management of Personnel Resources Combined,"Guiding, Directing, and Motivating Subordinates Combined",Social Perceptiveness Combined,"Communicating with Supervisors, Peers, or Subordinates Combined",Speaking Combined,Selling or Influencing Others Combined,Establishing and Maintaining Interpersonal Relationships Combined,Oral Comprehension Combined,Interpreting the Meaning of Information for Others Combined,Oral Expression Combined,Instructing Combined,Providing Consultation and Advice to Others Combined,Resolving Conflicts and Negotiating with Others Combined,Performing for or Working Directly with the Public Combined,Staffing Organizational Units Combined,Coaching and Developing Others Combined,Training and Teaching Others Combined,Speech Clarity Combined,Speech Recognition Combined,Service Orientation Combined,Active Listening Combined,Coordinating the Work and Activities of Others Combined,Negotiation Combined,Persuasion Combined,Communicating with People Outside the Organization Combined,Work With or Contribute to a Work Group or Team
51-9123.00,"Painting, Coating, and Decorating Workers",2.02,3.77,3.68,3.21,2.1,1.11,4.76,1.6,3.09,2.74,1.7036571428571428,1.5670000000000002,1.3529714285714285,1.3392000000000002,1.1568,1.7385714285714284,3.166857142857143,1.625,1.0285714285714285,1.6561,1.8571428571428568,1.4864000000000002,1.8571428571428568,1.28,1.199028571428571,1.424542857142857,1.2955857142857143,1.0255142857142858,1.5349857142857144,2.0156428571428573,1.6391999999999998,1.5625,1.4179428571428572,1.604285714285714,1.1504285714285714,1.268571428571429,1.2857142857142856,1.3075428571428571,3.95
51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",2.37,3.52,3.28,2.01,2.35,1.23,4.48,1.89,1.63,2.22,1.7385714285714284,1.517942857142857,1.8916571428571425,1.2857142857142856,1.5495285714285716,1.595,2.1502857142857144,1.4628571428571429,1.3556714285714286,1.6906857142857143,1.8571428571428568,1.9334,1.7734857142857143,1.32,1.8401714285714288,1.6852428571428573,1.0786857142857142,1.4593571428571428,1.6991999999999998,2.08,1.5508,1.6063428571428573,1.32,1.5207142857142857,1.7488,1.22,1.22,1.239442857142857,4.1
51-9141.00,Semiconductor Processing Technicians,2.77,3.73,3.75,1.72,2.8,1.16,3.92,1.6,3.75,2.26,1.7036571428571428,1.9040285714285716,1.7494428571428569,1.3125,1.5945142857142858,1.7385714285714284,2.8688,1.7734857142857143,1.2638285714285713,2.5167571428571427,2.1492,1.972214285714286,2.086428571428572,1.4017857142857142,1.2442857142857142,1.3298285714285716,1.1687857142857143,1.2256,1.9547142857142856,2.352657142857143,1.706342857142857,1.7734857142857143,1.32,1.9257142857142855,2.1649857142857143,1.268571428571429,1.3785714285714286,1.1123571428571428,4.01
51-9151.00,Photographic Process Workers and Processing Machine Operators,2.84,4.27,2.91,4.03,3.11,1.47,4.86,1.77,4.43,3.28,1.7200000000000002,1.4009,1.1481142857142856,1.3785714285714286,1.3790428571428572,1.8057142857142856,2.012142857142857,1.9642857142857144,1.9195428571428568,2.5276000000000005,2.265085714285714,1.2862857142857145,2.1142857142857143,1.6875,1.6724,1.668742857142857,2.4455,1.2156571428571428,1.6035714285714286,1.9293714285714287,1.9085714285714288,1.8914285714285717,1.9642857142857144,2.1492,1.4320000000000002,1.7036571428571428,1.7385714285714284,2.035,3.8
51-9161.00,Computer Numerically Controlled Tool Operators,2.6,4.03,3.48,1.91,2.41,1.28,4.22,1.66,2.19,2.25,1.7385714285714284,1.3267,1.3652571428571427,1.3706285714285715,1.6248142857142858,1.7036571428571428,2.469785714285714,1.8571428571428568,1.097,2.0162285714285715,2.205357142857143,1.4963428571428572,2.0342857142857143,1.7200000000000002,1.534442857142857,1.7695999999999998,1.038857142857143,1.0614285714285714,1.7896,1.953457142857143,1.822857142857143,1.8571428571428568,1.25,1.9085714285714288,1.3593142857142857,1.231428571428571,1.22,1.1869,3.75
51-9162.00,Computer Numerically Controlled Tool Programmers,2.62,3.44,3.28,2.22,2.54,1.15,4.55,1.73,3.45,2.57,1.75,1.5191428571428571,1.4122142857142856,1.3392000000000002,1.4821142857142855,1.6063428571428573,2.6342857142857143,1.8571428571428568,1.218057142857143,2.475914285714285,2.1085714285714285,1.6848714285714286,2.071428571428571,1.6171428571428572,1.7967428571428572,1.3504,1.1271428571428572,1.0239142857142858,1.627442857142857,2.0008142857142857,1.8571428571428568,1.822857142857143,1.268571428571429,1.8571428571428568,1.5015999999999998,1.1607142857142858,1.3214285714285714,1.5807857142857142,3.74
51-9191.00,Adhesive Bonding Machine Operators and Tenders,2.82,4.61,3.27,2.32,2.99,2.08,4.43,2.36,2.43,3.3,1.8571428571428568,1.464342857142857,2.111485714285714,1.22,1.2980285714285715,1.6391999999999998,2.3665571428571432,1.7934857142857146,1.1084571428571428,1.9371428571428573,2.0028571428571427,1.4668571428571429,1.9085714285714288,1.4249999999999998,1.2021142857142857,1.1690571428571428,1.0048285714285714,1.076,1.5814,2.040714285714285,1.7485714285714289,1.7857142857142856,1.3571428571428572,1.8328571428571427,1.9118857142857144,1.2036571428571428,1.268571428571429,1.0172714285714286,3.74
51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",2.5,3.69,2.97,1.25,2.6,1.05,4.25,1.96,1.8,2.84,1.5300000000000002,1.6191142857142855,1.6195857142857142,1.3571428571428572,1.3130285714285712,1.5300000000000002,2.7496,1.604285714285714,1.2774571428571428,2.705928571428572,1.7734857142857143,1.6449142857142856,1.595,1.32,1.5066285714285717,1.8748142857142855,1.1979571428571427,1.1918,1.5784000000000002,1.8772857142857144,1.625,1.604285714285714,1.32,1.6391999999999998,1.6527857142857143,1.2857142857142856,1.2857142857142856,1.0909285714285717,4.11
51-9193.00,Cooling and Freezing Equipment Operators and Tenders,2.27,3.83,3.74,1.96,2.22,1.05,4.69,2.13,1.83,3.61,1.7734857142857143,1.5970857142857144,1.7328571428571429,1.625,1.6331285714285713,1.595,2.8666142857142862,1.872228571428572,1.3464571428571428,2.2847142857142857,1.8571428571428568,2.0856142857142856,1.9085714285714288,1.6875,1.765,1.5088,1.2418857142857145,1.185142857142857,1.9136285714285712,2.269,1.7857142857142856,1.7857142857142856,1.4179428571428572,1.8571428571428568,1.6241142857142858,1.394285714285714,1.4285714285714286,1.4114285714285713,4.02
51-9194.00,Etchers and Engravers,1.98,3.41,3.03,2.76,2.25,1.14,4.93,1.2,3.95,2.8,1.4542857142857144,1.7354285714285718,1.4221,1.32,1.3822,1.5625,2.265371428571428,1.7485714285714289,1.4721142857142857,2.0090285714285714,2.105,1.635142857142857,2.086428571428572,1.3785714285714286,1.4908857142857144,1.4599,1.3876,1.1033142857142857,1.5610000000000002,1.9835714285714283,1.9085714285714288,1.9085714285714288,1.3785714285714286,1.8571428571428568,1.4371,1.25,1.32,1.7599999999999998,3.36
51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic",2.22,3.99,3.61,2.26,2.17,1.24,3.79,1.68,1.59,1.94,1.5508,1.5539857142857143,1.3840571428571429,1.4285714285714286,1.3280285714285711,1.5508,2.525428571428572,1.595,1.208942857142857,2.03,1.9842857142857144,1.6384,1.8057142857142856,1.3785714285714286,1.3042285714285715,1.444257142857143,1.1709714285714286,1.0651142857142857,1.424642857142857,1.624,1.7036571428571428,1.7385714285714284,1.3571428571428572,1.7036571428571428,1.429942857142857,1.3008,1.2857142857142856,1.1417428571428572,4.1
51-9195.03,"Stone Cutters and Carvers, Manufacturing",2.36,3.38,3.22,2.67,1.92,1.29,4.36,1.56,2.22,1.72,1.5508,2.085914285714286,2.0020571428571428,1.3008,1.8817428571428567,1.625,2.940157142857143,1.6391999999999998,1.2376,2.715657142857143,1.822857142857143,1.8777142857142857,1.822857142857143,1.36,1.7208,2.1260571428571424,1.5691428571428572,1.3846857142857143,2.213557142857143,2.3502,1.5207142857142857,1.7208,1.289285714285714,1.7857142857142856,2.8630000000000004,1.2592,1.2142857142857144,1.420742857142857,3.74
51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",2.03,3.27,2.51,2.38,1.95,1.04,4.22,1.28,2.18,3.1,1.5357142857142858,1.1246,1.0816,1.4179428571428572,1.0980285714285714,1.5614285714285714,2.1901714285714284,1.6875,1.0177142857142858,1.2742857142857142,1.8914285714285717,1.3097,1.75,1.3808,1.2121428571428572,1.0379285714285715,1.0105,1.002571428571429,1.1721714285714286,1.4408285714285716,1.6875,1.7200000000000002,1.25,1.8571428571428568,1.127257142857143,1.3008,1.394285714285714,1.0204,3.83
51-9195.05,"Potters, Manufacturing",2.15,3.69,2.83,4.32,1.89,1.08,4.28,2.26,3.61,2.54,1.5785714285714287,1.0572,1.0632,1.268571428571429,1.1182857142857143,1.7385714285714284,1.3483,1.7734857142857143,1.8252857142857144,2.107,1.8571428571428568,1.170742857142857,1.8571428571428568,1.22,1.0484,1.1560714285714284,1.9820285714285717,1.0024142857142857,1.0925714285714283,1.1617,1.7734857142857143,1.8571428571428568,1.394285714285714,1.822857142857143,1.28,1.147857142857143,1.2857142857142856,1.8415,3.25
51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",2.91,4.43,3.52,2.2,2.5,1.15,4.72,2.66,1.63,2.46,1.7036571428571428,1.9890714285714288,2.017857142857143,1.3571428571428572,1.6439428571428572,1.6714285714285717,2.5265142857142857,1.7857142857142856,1.1517857142857144,2.633314285714286,1.8571428571428568,1.6633,1.8571428571428568,1.3392000000000002,1.617714285714286,1.561,1.1023,1.2511714285714286,2.136,2.194042857142857,1.5625,1.6391999999999998,1.4179428571428572,1.7857142857142856,1.8753142857142853,1.3785714285714286,1.4179428571428572,1.2185857142857142,4.52
51-9197.00,Tire Builders,2.82,3.79,2.12,2.09,2.86,1.6,4.4,1.37,1.74,2.49,1.2857142857142856,1.5462285714285713,1.7295285714285713,1.1885714285714286,1.8343,1.394285714285714,2.324,1.5207142857142857,1.209142857142857,2.1649857142857143,1.7857142857142856,1.473142857142857,1.7385714285714284,1.268571428571429,1.504,1.7202285714285714,1.358742857142857,1.1027714285714283,1.6139428571428571,1.8053571428571429,1.5625,1.7142857142857144,1.28,1.7485714285714289,1.8130857142857144,1.1339285714285714,1.1734857142857142,1.1335,2.98
51-9198.00,Helpers--Production Workers,2.15,3.84,2.99,1.99,2.1,1.39,4.31,1.58,1.71,2.16,1.5508,1.6574285714285717,1.4961571428571427,1.2036571428571428,1.3198,1.4628571428571429,2.301614285714286,1.5300000000000002,1.2704,1.9564285714285716,1.822857142857143,1.6134857142857142,1.822857142857143,1.2857142857142856,1.2928571428571427,1.3846857142857143,1.2341428571428572,1.3439,1.4039285714285714,1.5110714285714284,1.4906285714285716,1.604285714285714,1.24,1.537142857142857,1.4249428571428573,1.1257142857142857,1.1734857142857142,1.324757142857143,3.89
53-1041.00,Aircraft Cargo Handling Supervisors,4.03,4.89,3.97,4.25,3.73,1.99,4.94,2.73,4.95,3.63,2.25,1.816,2.576657142857143,2.4732142857142856,3.095785714285714,2.044642857142857,3.1936000000000004,2.1677714285714287,1.4021714285714284,2.9250000000000003,2.662857142857143,2.012142857142857,2.662857142857143,1.9085714285714288,1.6071714285714287,2.47,2.4482285714285714,1.616857142857143,2.5122857142857145,2.5390000000000006,2.044642857142857,2.02,1.7036571428571428,2.1228571428571428,2.910428571428572,1.5357142857142858,1.6875,2.3747714285714285,4.85
53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",3.66,4.93,4.34,4.0,3.03,1.51,4.97,2.91,4.9,3.76,2.4732142857142856,1.7672,2.672457142857143,2.4035714285714285,2.7594,1.9657142857142855,3.115,2.4035714285714285,1.3253428571428572,2.476685714285714,2.7142857142857144,2.1351571428571425,2.7142857142857144,1.9085714285714288,1.9212,2.5488,1.2854571428571429,1.6314857142857142,2.8257142857142856,2.608,2.225714285714286,2.327857142857143,1.6875,2.3392857142857144,2.3361428571428573,1.8571428571428568,1.837942857142857,2.2016142857142857,4.92
53-1042.01,Recycling Coordinators,3.19,4.69,4.11,4.31,3.44,1.56,4.89,2.65,4.83,3.5,2.216428571428572,1.849914285714286,2.5726714285714287,2.375,3.0874,2.0028571428571427,3.6645000000000008,2.3906285714285715,2.9578285714285717,3.200885714285714,2.5428571428571427,1.9238,2.4893714285714283,1.7734857142857143,2.0550571428571427,3.199942857142857,2.8505857142857143,2.038142857142857,2.6792285714285717,2.5910714285714285,2.2767857142857144,2.225714285714286,1.822857142857143,2.1677714285714287,3.1262857142857143,1.6942857142857144,1.9842857142857144,3.553857142857143,4.4
53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,4.01,4.89,4.05,4.6,3.83,1.51,4.96,2.64,4.71,3.92,2.662857142857143,1.899,2.8522,2.607142857142857,3.2025571428571427,2.31,3.471885714285715,2.596342857142857,1.663,2.787671428571429,2.7142857142857144,2.4377142857142857,2.7142857142857144,1.9449142857142856,2.1526,2.673285714285714,2.191985714285714,2.2308,3.058828571428572,2.370142857142857,2.0608,2.02,1.8571428571428568,2.662857142857143,3.313928571428572,1.872228571428572,1.8571428571428568,2.3345714285714285,4.66
53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",3.47,4.43,3.68,3.34,3.14,1.63,4.62,3.73,3.45,2.47,2.4035714285714285,1.5853857142857142,1.8569,1.837942857142857,1.664857142857143,2.044642857142857,2.6242857142857146,2.4732142857142856,1.0545142857142855,2.0179,3.0357142857142856,2.2051,2.877142857142857,2.142857142857143,1.5517714285714286,2.1271,1.6192857142857144,1.0355857142857143,1.9061,1.8133285714285716,2.524285714285714,2.571428571428571,1.7734857142857143,2.894285714285714,1.423514285714286,1.6063428571428573,1.655,1.4963428571428572,4.55
53-2012.00,Commercial Pilots,2.94,4.39,3.9,2.89,2.79,1.2,4.39,2.0,4.3,3.05,2.125,2.152,2.4554,1.8057142857142856,2.232028571428572,1.8571428571428568,3.8026,2.4732142857142856,1.372,3.0828,2.821428571428571,2.749,2.765714285714286,1.9657142857142855,1.8086285714285717,2.121314285714286,2.8689142857142853,1.7043714285714284,1.9231285714285715,3.526942857142857,2.524285714285714,2.422142857142857,1.7734857142857143,2.6950857142857143,2.515342857142857,1.4,1.8057142857142856,3.0494857142857144,4.68
53-2021.00,Air Traffic Controllers,4.4,4.71,4.14,4.25,3.49,1.36,4.12,1.94,3.83,3.34,2.645714285714285,1.4027571428571428,1.7115428571428573,1.7385714285714284,1.5464571428571428,2.105,3.4258428571428574,2.801428571428572,1.0578571428571428,2.193257142857143,3.3892,2.013571428571429,3.4564285714285714,2.023657142857143,1.5434,1.7291142857142858,2.562971428571428,1.135571428571429,2.7722999999999995,3.304342857142857,2.782857142857143,2.877142857142857,2.023657142857143,2.9314285714285715,1.8201285714285715,1.5207142857142857,1.7734857142857143,2.113771428571429,4.81
53-2022.00,Airfield Operations Specialists,3.62,4.92,4.37,4.77,3.66,1.69,4.86,2.66,4.9,3.57,2.571428571428571,1.9395142857142855,2.250542857142857,1.8057142857142856,2.1105714285714283,1.9085714285714288,3.4214285714285717,2.524285714285714,1.2997,2.7979000000000003,2.7142857142857144,2.035557142857143,2.7142857142857144,2.0028571428571427,2.050214285714285,2.571371428571428,2.3857142857142857,1.9614,2.5227142857142857,2.5405,2.178571428571429,2.0028571428571427,1.8571428571428568,2.7142857142857144,2.7850857142857137,1.8057142857142856,1.7200000000000002,2.3408571428571427,4.75
53-2031.00,Flight Attendants,4.39,4.87,3.99,4.87,4.6,2.79,4.73,4.94,3.16,2.32,2.216428571428572,3.2644,1.3243,1.4821428571428572,1.3628571428571428,2.2767857142857144,2.176685714285714,2.671428571428572,1.6167857142857145,2.602814285714285,2.645714285714285,1.6145428571428573,2.7142857142857144,1.7734857142857143,1.2691428571428571,2.638285714285714,3.6942142857142857,1.0712,1.330857142857143,1.5051428571428571,2.7142857142857144,2.596342857142857,2.422142857142857,2.337142857142857,1.9829142857142856,1.7385714285714284,1.822857142857143,1.6571285714285715,4.53
53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",2.93,4.66,3.81,4.06,3.61,2.51,4.3,2.35,3.9,3.14,1.8057142857142856,3.3870000000000005,1.6124571428571428,1.335714285714286,1.4009,1.9449142857142856,2.2722285714285717,1.9085714285714288,1.4598,2.7688,2.645714285714285,2.1977714285714285,2.571428571428571,1.8571428571428568,1.611142857142857,1.8701714285714288,3.1002571428571426,1.3588,1.6439999999999997,1.9592,1.872228571428572,2.0028571428571427,2.1142857142857143,2.0608,1.5385285714285717,1.655,1.655,1.7047857142857143,4.17
53-3031.00,Driver/Sales Workers,2.85,4.37,2.55,4.3,3.35,1.19,4.6,2.92,3.77,3.1,1.7200000000000002,1.133,1.3934285714285712,1.2857142857142856,1.3964285714285714,1.822857142857143,2.3182,2.0779428571428573,1.7014857142857145,1.9385714285714288,2.4732142857142856,1.473242857142857,2.4732142857142856,1.3008,1.2448,1.3948428571428573,3.023142857142857,1.0092285714285714,1.1222285714285714,1.1604857142857143,1.9085714285714288,1.9842857142857144,1.9085714285714288,2.178571428571429,1.2482857142857144,1.7200000000000002,1.8057142857142856,1.7820285714285715,3.28
53-3032.00,Heavy and Tractor-Trailer Truck Drivers,2.47,4.17,3.06,3.75,3.17,1.63,4.06,1.8,3.97,2.28,1.5625,1.3848142857142856,1.2074571428571428,1.22,1.1767857142857143,1.595,2.4454857142857147,1.822857142857143,1.1121142857142856,1.8473142857142852,1.9085714285714288,1.1868714285714286,1.8571428571428568,1.22,1.2089714285714286,1.626642857142857,1.7611428571428571,1.077057142857143,1.3694857142857144,1.426885714285714,1.822857142857143,1.822857142857143,1.4285714285714286,1.8057142857142856,1.3451,1.2857142857142856,1.22,2.0234571428571426,3.6
53-3033.00,Light Truck Drivers,2.25,4.56,3.06,4.08,2.6,1.1,3.68,1.88,4.24,1.57,1.4285714285714286,1.9128571428571428,1.5599999999999998,1.231428571428571,1.7304142857142857,1.595,3.0223,1.872228571428572,1.6562285714285716,1.8040000000000005,1.9085714285714288,1.832,2.096342857142857,1.289285714285714,1.5942857142857143,2.2865714285714285,2.1226857142857143,1.0547857142857142,1.6692571428571428,1.866442857142857,1.822857142857143,1.8571428571428568,1.5,1.872228571428572,1.3619714285714286,1.1885714285714286,1.25,2.111214285714285,3.47
53-3051.00,"Bus Drivers, School",3.01,4.26,2.69,3.3,2.75,1.62,4.13,1.46,2.53,2.3,1.7485714285714289,2.4196,1.4594285714285715,1.25,1.5208857142857144,1.9642857142857144,2.2482285714285712,1.872228571428572,1.0325285714285717,2.384085714285714,2.086428571428572,1.5146285714285712,1.9449142857142856,1.4691999999999998,1.3153142857142857,2.0379571428571426,1.739442857142857,1.2112,1.3861142857142856,1.8057142857142856,1.9642857142857144,2.071428571428572,1.7485714285714289,2.105,1.5391428571428571,1.3571428571428572,1.4928571428571429,1.2276571428571428,3.42
53-3052.00,"Bus Drivers, Transit and Intercity",3.15,4.53,2.71,3.87,3.61,2.17,3.93,2.1,2.87,2.28,1.5785714285714287,2.3464,1.3084857142857145,1.24,1.2228571428571429,1.68,2.773942857142857,1.6428571428571428,1.1131428571428572,2.5079714285714285,1.9257142857142855,1.6237142857142857,1.9642857142857144,1.2142857142857144,1.4567714285714286,2.0480714285714288,3.0022857142857142,1.0378,1.6821142857142857,2.3083714285714283,1.9257142857142855,1.9257142857142855,1.7934857142857146,1.8328571428571427,1.3977142857142857,1.2592,1.375,2.364342857142857,3.2
53-3053.00,Shuttle Drivers and Chauffeurs,3.2,4.27,2.89,4.38,3.48,2.24,3.71,1.69,3.28,2.98,1.7734857142857143,3.2588571428571425,1.7057142857142855,1.1735714285714285,1.3938857142857144,1.9085714285714288,2.901714285714286,1.8328571428571427,1.1505857142857143,2.146042857142857,2.19,1.3053714285714286,2.06,1.3808,1.6290857142857142,2.057257142857143,2.7174857142857145,1.1923142857142857,2.008514285714286,1.839742857142857,1.9642857142857144,2.0028571428571427,1.8328571428571427,1.9792,1.631614285714286,1.4249999999999998,1.4691999999999998,1.8865714285714288,3.86
53-4011.00,Locomotive Engineers,3.17,4.6,4.34,3.23,3.13,2.02,4.79,1.87,4.46,3.34,1.8571428571428568,1.620742857142857,1.5588571428571427,1.5357142857142858,1.861,1.655,2.9032,2.1228571428571428,1.2338714285714285,1.9588857142857143,2.524285714285714,2.155428571428572,2.524285714285714,1.5165142857142857,1.4818285714285715,1.5066285714285717,1.429,1.2341857142857142,1.9387714285714288,2.2566571428571427,1.9642857142857144,2.02,1.3706285714285715,2.2767857142857144,2.1552,1.25,1.25,1.3819,4.76
53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",3.07,4.31,4.16,2.66,2.81,1.18,4.7,2.28,3.36,2.96,1.9842857142857144,1.5510000000000002,2.075142857142857,1.595,2.0442857142857145,1.4906285714285716,3.307257142857143,2.1142857142857143,1.4484,2.5155000000000003,2.662857142857143,2.1149142857142857,2.4035714285714285,1.7200000000000002,2.2865714285714285,2.0738,1.6877142857142855,1.3978,2.7238,2.4541428571428567,2.071428571428572,2.0028571428571427,1.4628571428571429,2.02,2.636285714285714,1.22,1.345,2.064571428571429,4.89
