O*NET-SOC Code,Title,Category Flexibility Combined,Mathematical Reasoning Combined,Updating and Using Relevant Knowledge Combined,Selective Attention Combined,Mathematics Combined,Complex Problem Solving Combined,Science Combined,Learning Strategies Combined,Deductive Reasoning Combined,Written Comprehension Combined,Inductive Reasoning Combined,Critical Thinking Combined,Reading Comprehension Combined,Time Management Combined,Active Learning Combined,Visualization Combined,Time Sharing Combined,Information Ordering Combined,Perceptual Speed Combined,Equipment Selection Combined,Flexibility of Closure Combined,"Organizing, Planning, and Prioritizing Work Combined",Speed of Closure Combined,Problem Sensitivity Combined,Memorization Combined,Written Expression Combined,Number Facility Combined,Writing Combined,Scheduling Work and Activities Combined
49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers",2.1357142857142857,1.8057142857142856,3.025857142857143,2.0028571428571427,1.837942857142857,2.096342857142857,1.147857142857143,2.1357142857142857,2.596342857142857,2.7142857142857144,2.5428571428571427,2.524285714285714,2.4971428571428573,2.524285714285714,2.205357142857143,2.1357142857142857,1.75,2.571428571428571,1.9449142857142856,1.6875,2.1635714285714283,3.3717428571428574,1.8057142857142856,2.524285714285714,1.8057142857142856,2.211428571428572,1.8571428571428568,2.0,2.5375
49-2011.00,"Computer, Automated Teller, and Office Machine Repairers",1.8571428571428568,1.2036571428571428,3.0659000000000005,1.8571428571428568,1.22,2.0608,1.2036571428571428,1.6063428571428573,1.9449142857142856,2.2071428571428573,1.9449142857142856,2.1142857142857143,1.9449142857142856,1.9642857142857144,1.8571428571428568,2.19,1.7385714285714284,2.0608,1.7734857142857143,1.9642857142857144,1.7200000000000002,2.0237,1.394285714285714,2.1228571428571428,1.4435714285714285,1.8571428571428568,1.268571428571429,1.8571428571428568,1.6522428571428571
49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers",1.9085714285714288,1.595,3.8469,1.8571428571428568,1.7200000000000002,1.822857142857143,1.1071428571428572,1.5785714285714287,2.105,1.9842857142857144,1.9449142857142856,2.0028571428571427,2.0028571428571427,1.9449142857142856,1.822857142857143,2.0342857142857143,1.51,2.1492,1.9085714285714288,1.7734857142857143,1.75,3.273142857142857,1.4691999999999998,2.44,1.604285714285714,1.8571428571428568,1.4691999999999998,1.8571428571428568,2.7043
49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers",1.9085714285714288,1.5693714285714286,3.0941,1.9085714285714288,1.4017857142857142,2.105,1.2857142857142856,1.7734857142857143,2.1607142857142856,2.06,2.1607142857142856,2.4035714285714285,2.2308,1.8571428571428568,1.9085714285714288,2.205357142857143,1.7734857142857143,2.25,2.044642857142857,1.9449142857142856,2.0608,2.592914285714285,1.7485714285714289,2.337142857142857,1.822857142857143,1.8057142857142856,1.4435714285714285,1.8914285714285717,1.471485714285714
49-2091.00,Avionics Technicians,1.8571428571428568,1.4821428571428572,3.6877857142857136,1.9285714285714288,1.3392000000000002,2.25,1.7734857142857143,1.6063428571428573,2.4522285714285714,2.748571428571428,2.4035714285714285,2.4732142857142856,2.125,1.9842857142857144,1.8914285714285717,2.2471428571428573,1.6063428571428573,2.524285714285714,1.822857142857143,1.8571428571428568,1.8728571428571428,2.6606571428571426,1.4017857142857142,2.524285714285714,1.4691999999999998,2.4035714285714285,1.3785714285714286,2.0028571428571427,1.9821857142857144
49-2092.00,"Electric Motor, Power Tool, and Related Repairers",1.9285714285714288,1.5,2.4735,2.0,1.6364285714285711,2.1228571428571428,1.3392000000000002,1.6875,2.044642857142857,1.9085714285714288,2.044642857142857,2.327857142857143,1.8571428571428568,1.7734857142857143,1.837942857142857,2.1635714285714283,1.7200000000000002,2.2071428571428573,1.9085714285714288,2.178571428571429,1.9449142857142856,2.988885714285714,1.9449142857142856,2.283657142857143,1.5625,1.7734857142857143,1.4821428571428572,1.7385714285714284,2.307314285714286
49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment",1.8914285714285717,1.3785714285714286,2.7946142857142857,1.822857142857143,1.36,1.9085714285714288,1.36,1.36,1.9085714285714288,1.8571428571428568,1.9085714285714288,2.1228571428571428,1.9449142857142856,1.8914285714285717,1.4249999999999998,1.8914285714285717,1.51,2.0028571428571427,1.6428571428571428,1.5207142857142857,1.8057142857142856,2.6020000000000003,1.3392000000000002,2.2767857142857144,1.25,1.8057142857142856,1.3785714285714286,1.8571428571428568,1.7580857142857145
49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",2.1357142857142857,1.7734857142857143,2.7353,1.8571428571428568,1.7200000000000002,2.2471428571428573,1.6875,1.8057142857142856,2.524285714285714,2.096342857142857,2.096342857142857,2.4732142857142856,2.211428571428572,1.8571428571428568,1.8571428571428568,2.205357142857143,1.3785714285714286,2.645714285714285,2.205357142857143,1.9842857142857144,2.205357142857143,2.5530142857142857,1.6364285714285711,2.645714285714285,1.75,1.8571428571428568,1.7200000000000002,1.8571428571428568,1.598085714285714
49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",1.8571428571428568,1.7734857142857143,3.242457142857143,1.8571428571428568,1.4249999999999998,1.9085714285714288,1.5508,1.4017857142857142,1.9085714285714288,2.31,1.9085714285714288,2.327857142857143,2.19,1.8571428571428568,1.8057142857142856,1.9285714285714288,1.5892857142857142,2.1142857142857143,1.9449142857142856,1.604285714285714,1.9449142857142856,2.603,1.4542857142857144,2.2767857142857144,1.6875,1.9842857142857144,1.6875,1.8057142857142856,1.8830714285714287
49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles",1.9842857142857144,1.4249999999999998,3.868171428571429,2.1142857142857143,1.4017857142857142,1.9085714285714288,1.1885714285714286,1.4821428571428572,2.1677714285714287,1.9085714285714288,2.1142857142857143,2.1142857142857143,1.9449142857142856,1.9085714285714288,1.595,2.354914285714286,1.7857142857142856,2.044642857142857,1.7734857142857143,1.7857142857142856,1.822857142857143,2.786114285714285,1.5207142857142857,2.1677714285714287,1.302857142857143,1.8057142857142856,1.4017857142857142,1.7734857142857143,1.9285428571428571
49-2097.00,Audiovisual Equipment Installers and Repairers,1.9085714285714288,1.4542857142857144,3.6064000000000007,1.7485714285714289,1.4017857142857142,2.0608,1.147857142857143,1.6364285714285711,1.9642857142857144,2.0,1.9085714285714288,2.06,1.9842857142857144,1.822857142857143,1.8057142857142856,2.3392857142857144,1.4435714285714285,2.044642857142857,1.8057142857142856,1.822857142857143,1.8914285714285717,2.996114285714285,1.5357142857142858,2.071428571428572,1.5357142857142858,1.7385714285714284,1.4435714285714285,1.6875,1.9628
49-2098.00,Security and Fire Alarm Systems Installers,1.872228571428572,1.3008,3.2007142857142856,1.7385714285714284,1.3392000000000002,1.9085714285714288,1.1339285714285714,1.4691999999999998,2.0608,1.8914285714285717,2.0028571428571427,2.19,1.9842857142857144,1.822857142857143,1.8057142857142856,2.023657142857143,1.6364285714285711,2.02,1.822857142857143,1.3571428571428572,1.7734857142857143,2.4652857142857143,1.3392000000000002,2.2767857142857144,1.32,1.822857142857143,1.3392000000000002,1.7734857142857143,1.810857142857143
49-3011.00,Aircraft Mechanics and Service Technicians,2.125,1.7200000000000002,3.643885714285715,2.044642857142857,1.7734857142857143,2.44,1.5165142857142857,1.6875,2.645714285714285,2.894285714285714,2.6950857142857143,2.765714285714286,2.8363428571428573,1.8571428571428568,1.9842857142857144,2.4714285714285715,1.6875,2.765714285714286,2.1492,2.02,2.4732142857142856,2.920357142857143,1.8914285714285717,3.19,1.7385714285714284,2.0028571428571427,1.5357142857142858,1.8571428571428568,2.390257142857143
49-3021.00,Automotive Body and Related Repairers,1.9085714285714288,1.32,3.254142857142857,1.9085714285714288,1.32,1.8057142857142856,1.0089285714285714,1.3785714285714286,1.8057142857142856,1.822857142857143,1.8057142857142856,1.8571428571428568,1.7734857142857143,1.7857142857142856,1.604285714285714,2.3192,1.4017857142857142,2.0028571428571427,1.7734857142857143,1.625,1.8571428571428568,2.830857142857143,1.3008,2.0028571428571427,1.302857142857143,1.3785714285714286,1.36,1.4179428571428572,2.2145
49-3022.00,Automotive Glass Installers and Repairers,1.5207142857142857,1.1885714285714286,2.266971428571429,1.6875,1.25,1.625,1.0357142857142856,1.4179428571428572,1.822857142857143,1.5785714285714287,1.7385714285714284,1.7385714285714284,1.5357142857142858,1.8057142857142856,1.5508,1.8571428571428568,1.51,1.822857142857143,1.4542857142857144,1.68,1.32,1.8946857142857143,1.268571428571429,1.7857142857142856,1.22,1.4542857142857144,1.25,1.4691999999999998,1.4086857142857143
49-3023.00,Automotive Service Technicians and Mechanics,1.8571428571428568,1.32,3.413271428571429,1.9257142857142855,1.3785714285714286,1.9085714285714288,1.062857142857143,1.6063428571428573,2.5428571428571427,2.0028571428571427,2.422142857142857,2.25,1.7036571428571428,1.7857142857142856,1.655,2.2308,1.8328571428571427,2.19,2.086428571428572,1.7857142857142856,2.125,2.3076714285714286,1.8057142857142856,2.375,1.7734857142857143,1.5785714285714287,1.3785714285714286,1.595,1.4979142857142858
49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists,1.8057142857142856,1.25,2.9823,1.8571428571428568,1.2857142857142856,1.8571428571428568,1.1339285714285714,1.655,2.265085714285714,1.837942857142857,2.023657142857143,2.086428571428572,1.7734857142857143,1.822857142857143,1.7200000000000002,2.205357142857143,1.8057142857142856,2.1492,1.8571428571428568,1.9085714285714288,1.9449142857142856,2.2992,1.36,2.216428571428572,1.3392000000000002,1.6063428571428573,1.302857142857143,1.6364285714285711,1.5952285714285714
49-3041.00,Farm Equipment Mechanics and Service Technicians,1.8571428571428568,1.5785714285714287,2.936528571428571,2.044642857142857,1.6364285714285711,2.02,1.197142857142857,1.6875,2.2767857142857144,2.02,2.25,2.2928571428571427,1.822857142857143,1.822857142857143,1.8914285714285717,2.596342857142857,1.6063428571428573,2.2071428571428573,1.9085714285714288,1.9642857142857144,2.1492,2.7388,1.8571428571428568,2.3906285714285715,1.7385714285714284,1.7485714285714289,1.5614285714285714,1.7036571428571428,1.5059999999999998
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",1.9449142857142856,1.604285714285714,2.8415428571428567,2.06,1.7036571428571428,1.9842857142857144,1.1885714285714286,1.6364285714285711,2.2308,2.023657142857143,2.1635714285714283,2.086428571428572,2.023657142857143,1.8571428571428568,1.8571428571428568,2.4285714285714284,1.7734857142857143,2.3192,2.086428571428572,2.105,2.044642857142857,2.6614,1.7734857142857143,2.422142857142857,1.6364285714285711,1.6875,1.595,1.822857142857143,1.9977285714285715
49-3043.00,Rail Car Repairers,1.8571428571428568,1.3392000000000002,2.2063428571428574,1.8914285714285717,1.3392000000000002,1.655,1.1071428571428572,1.5207142857142857,1.9085714285714288,1.7200000000000002,1.8571428571428568,2.086428571428572,1.7385714285714284,1.8057142857142856,1.6875,2.1750857142857143,1.5357142857142858,1.9085714285714288,2.0608,1.595,2.044642857142857,2.441071428571429,1.6063428571428573,2.1607142857142856,1.3785714285714286,1.595,1.3785714285714286,1.7385714285714284,1.7242857142857144
49-3051.00,Motorboat Mechanics and Service Technicians,1.822857142857143,1.32,3.0051142857142854,1.8571428571428568,1.3571428571428572,1.872228571428572,1.25,1.2857142857142856,2.2767857142857144,1.7200000000000002,2.375,2.0608,1.6875,1.595,1.4435714285714285,2.023657142857143,1.4928571428571429,2.086428571428572,1.7734857142857143,1.7934857142857146,1.8914285714285717,2.216285714285714,1.3785714285714286,2.3906285714285715,1.32,1.595,1.32,1.5357142857142858,1.666
49-3052.00,Motorcycle Mechanics,1.9085714285714288,1.3008,3.356042857142857,1.9085714285714288,1.3785714285714286,1.9085714285714288,1.157142857142857,1.5207142857142857,2.337142857142857,1.7857142857142856,2.2342857142857144,1.9449142857142856,1.8571428571428568,1.9085714285714288,1.9449142857142856,2.211428571428572,1.7734857142857143,1.9085714285714288,1.4691999999999998,1.6428571428571428,1.7734857142857143,3.0931428571428574,1.32,2.1677714285714287,1.394285714285714,1.7200000000000002,1.3785714285714286,1.7200000000000002,2.3886000000000003
49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,1.8571428571428568,1.32,2.982671428571429,1.8914285714285717,1.2857142857142856,1.7857142857142856,1.12,1.4542857142857144,2.0028571428571427,1.6364285714285711,1.8914285714285717,1.9642857142857144,1.7036571428571428,1.655,1.6875,2.3192,1.5785714285714287,2.0028571428571427,1.7200000000000002,1.8839285714285712,1.8571428571428568,2.034471428571429,1.4017857142857142,1.9642857142857144,1.3785714285714286,1.6875,1.2857142857142856,1.5785714285714287,1.4885142857142857
49-3091.00,Bicycle Repairers,1.8571428571428568,1.28,3.1280857142857146,1.822857142857143,1.32,1.8571428571428568,1.0135714285714286,1.595,1.822857142857143,1.8571428571428568,1.822857142857143,2.1677714285714287,1.8571428571428568,1.7200000000000002,1.6714285714285717,2.5428571428571427,1.5300000000000002,2.1677714285714287,1.5625,1.8908,1.604285714285714,2.8918857142857144,1.4542857142857144,2.1228571428571428,1.4179428571428572,1.6714285714285717,1.3785714285714286,1.6714285714285717,2.3428571428571425
49-3092.00,Recreational Vehicle Service Technicians,1.8571428571428568,1.197142857142857,2.8034285714285714,1.7734857142857143,1.2857142857142856,1.9085714285714288,1.0549142857142857,1.2857142857142856,1.9085714285714288,1.8571428571428568,1.8571428571428568,2.0,1.8571428571428568,1.7734857142857143,1.8571428571428568,1.9657142857142855,1.3214285714285714,2.1357142857142857,1.8571428571428568,1.822857142857143,1.8571428571428568,1.7450571428571429,1.5614285714285714,2.422142857142857,1.2857142857142856,1.6875,1.2142857142857144,1.6364285714285711,1.4391142857142856
49-3093.00,Tire Repairers and Changers,1.5625,1.231428571428571,2.1678571428571427,1.7036571428571428,1.268571428571429,1.5625,1.0,1.36,1.822857142857143,1.604285714285714,1.605714285714286,1.68,1.4285714285714286,1.7485714285714289,1.3571428571428572,1.4821428571428572,1.4179428571428572,1.822857142857143,1.394285714285714,1.2592,1.4435714285714285,2.044942857142857,1.2857142857142856,1.872228571428572,1.2857142857142856,1.394285714285714,1.2857142857142856,1.3785714285714286,1.4994
49-9011.00,Mechanical Door Repairers,1.7734857142857143,1.3785714285714286,2.1198571428571427,1.7385714285714284,1.5357142857142858,1.822857142857143,1.0,1.4906285714285716,1.8571428571428568,1.872228571428572,1.8571428571428568,2.071428571428572,1.872228571428572,1.7734857142857143,1.6428571428571428,2.0342857142857143,1.51,1.872228571428572,1.655,1.625,1.7036571428571428,2.0277142857142856,1.6875,2.1228571428571428,1.3785714285714286,1.7857142857142856,1.2857142857142856,1.7200000000000002,1.7722857142857142
49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",1.9449142857142856,1.3785714285714286,3.071428571428572,1.8571428571428568,1.24,1.8571428571428568,1.12,1.51,2.105,1.9449142857142856,1.9449142857142856,2.0608,1.8914285714285717,1.625,1.8057142857142856,1.9285714285714288,1.6364285714285711,2.1492,1.8571428571428568,1.6714285714285717,1.822857142857143,2.8358000000000003,1.28,2.1677714285714287,1.2857142857142856,1.872228571428572,1.3392000000000002,1.822857142857143,2.0990714285714285
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",2.086428571428572,1.4691999999999998,2.5574285714285714,1.7385714285714284,1.5892857142857142,2.044642857142857,1.1339285714285714,1.7200000000000002,2.4732142857142856,1.9842857142857144,2.2928571428571427,2.2928571428571427,2.02,1.7385714285714284,1.9085714285714288,2.2308,1.7200000000000002,2.125,1.8571428571428568,1.9285714285714288,2.096342857142857,2.210114285714286,1.6063428571428573,2.596342857142857,1.655,1.6714285714285717,1.467857142857143,1.7036571428571428,1.9052
49-9031.00,Home Appliance Repairers,1.75,1.4179428571428572,3.225057142857142,1.8571428571428568,1.32,1.9085714285714288,1.1339285714285714,1.3392000000000002,1.9085714285714288,1.9085714285714288,1.8571428571428568,2.2767857142857144,1.872228571428572,1.8571428571428568,1.604285714285714,2.205357142857143,1.7734857142857143,1.9642857142857144,1.7734857142857143,1.822857142857143,1.8571428571428568,2.1934,1.4179428571428572,2.225714285714286,1.302857142857143,1.822857142857143,1.5785714285714287,1.6875,1.8564285714285715
49-9041.00,Industrial Machinery Mechanics,1.8914285714285717,1.4691999999999998,2.940714285714286,1.9642857142857144,1.4928571428571429,1.9085714285714288,1.1607142857142858,1.6665142857142858,1.9842857142857144,1.9085714285714288,1.8571428571428568,2.31,1.8057142857142856,1.8571428571428568,1.9449142857142856,2.2857142857142856,1.7200000000000002,2.3857142857142857,1.822857142857143,1.9449142857142856,1.8057142857142856,2.2440571428571428,1.7734857142857143,2.283657142857143,1.51,1.7200000000000002,1.3392000000000002,1.6875,1.6852428571428573
49-9043.00,"Maintenance Workers, Machinery",1.7734857142857143,1.2857142857142856,2.487314285714286,1.8571428571428568,1.25,1.7734857142857143,1.0942857142857143,1.3008,1.8571428571428568,1.75,1.8571428571428568,1.8571428571428568,1.8571428571428568,1.7485714285714289,1.5300000000000002,1.9449142857142856,1.625,1.8571428571428568,1.8571428571428568,1.6875,1.8571428571428568,2.749942857142857,1.2857142857142856,2.1228571428571428,1.302857142857143,1.7385714285714284,1.2857142857142856,1.4179428571428572,1.9807857142857144
49-9044.00,Millwrights,1.8571428571428568,1.595,2.9780285714285712,1.8571428571428568,1.6063428571428573,1.9085714285714288,1.0803571428571428,1.7385714285714284,1.9085714285714288,1.8057142857142856,1.9085714285714288,2.1228571428571428,1.8571428571428568,2.0028571428571427,1.7200000000000002,2.596342857142857,1.8057142857142856,2.524285714285714,1.9449142857142856,1.6714285714285717,1.9449142857142856,3.257,1.6063428571428573,2.354914285714286,1.4542857142857144,1.7200000000000002,1.655,1.655,2.875342857142857
