O*NET-SOC Code,Title,E-Mail,Processing Information Combined,Management of Material Resources Combined,"Estimating the Quantifiable Characteristics of Products, Events, or Information Combined","Inspecting Equipment, Structures, or Materials Combined",Systems Analysis Combined,Monitoring and Controlling Resources Combined,"Monitoring Processes, Materials, or Surroundings Combined",Programming Combined,Operations Analysis Combined,Management of Financial Resources Combined,"Judging the Qualities of Objects, Services, or People Combined",Working with Computers Combined,Evaluating Information to Determine Compliance with Standards Combined,"Identifying Objects, Actions, and Events Combined",Analyzing Data or Information Combined,Monitoring Combined,Quality Control Analysis Combined,Operations Monitoring Combined,Performing Administrative Activities Combined,Documenting/Recording Information Combined,Systems Evaluation Combined,Getting Information Combined
51-8031.00,Water and Wastewater Treatment Plant and System Operators,4.83,3.0922,1.1428571428571428,2.086428571428572,3.026885714285714,1.7734857142857143,2.556657142857143,3.3563428571428573,1.0549142857142857,1.0549142857142857,1.0549142857142857,2.2172,2.2990285714285714,3.3280857142857143,3.0413714285714284,2.87,2.354914285714286,1.9449142857142856,2.6950857142857143,2.101514285714286,3.002757142857143,1.8057142857142856,2.821428571428571
51-8091.00,Chemical Plant and System Operators,3.54,1.9206857142857143,1.1734857142857142,1.7524,2.8013714285714286,1.5785714285714287,1.3514285714285714,3.327785714285714,1.1071428571428572,1.32,1.1408,1.4380000000000002,1.999142857142857,2.5677714285714286,2.9248000000000003,1.8973714285714287,2.4035714285714285,2.31,3.005714285714286,1.3312,2.2236571428571428,1.7385714285714284,3.3633428571428574
51-8092.00,Gas Plant Operators,4.6,2.881,1.1785714285714286,2.302657142857143,2.9516428571428577,1.6875,2.071314285714286,3.4572857142857143,1.0664285714285715,1.1408,1.16,2.319357142857143,2.424314285714286,2.7841000000000005,2.9372,2.632642857142857,2.31,2.125,2.9522285714285714,1.7373571428571428,2.9215,1.5785714285714287,2.730142857142857
51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",3.9,2.179085714285714,1.1885714285714286,2.0631142857142857,2.939371428571429,1.6875,1.1388285714285715,3.0250000000000004,1.1257142857142857,1.1885714285714286,1.1885714285714286,1.9905142857142857,1.6852142857142858,2.134857142857143,2.6686,1.892657142857143,2.31,1.9077714285714285,2.98,1.2323428571428572,2.088285714285714,1.5614285714285714,2.3906285714285715
51-8099.01,Biofuels Processing Technicians,3.33,2.8390857142857144,1.3571428571428572,2.213714285714285,2.9165714285714284,1.7734857142857143,1.4830285714285716,3.4187428571428566,1.0885714285714283,1.0042857142857142,1.147857142857143,2.2532,2.3056,2.249071428571429,3.182871428571429,2.620514285714286,2.105,2.1492,2.5428571428571427,1.7007285714285714,3.060514285714286,1.7385714285714284,2.6638
51-9011.00,Chemical Equipment Operators and Tenders,4.41,2.4811428571428573,1.16,2.1039142857142856,3.036057142857143,1.655,1.6214285714285717,3.3065714285714285,1.0549142857142857,1.25,1.0357142857142856,2.007428571428571,1.9769714285714284,2.490571428571428,2.7154285714285717,2.376957142857143,2.225714285714286,1.8914285714285717,2.596342857142857,1.5940571428571428,2.395457142857143,1.625,2.517528571428572
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",1.86,2.1548142857142856,1.25,1.569314285714286,2.4545142857142856,1.5785714285714287,1.608,2.822514285714285,1.0803571428571428,1.1071428571428572,1.1734857142857142,1.7817142857142858,1.8938,2.2670000000000003,2.660428571428572,1.926742857142857,1.9449142857142856,1.8328571428571427,2.4732142857142856,1.3330285714285717,1.8618,1.302857142857143,2.5863857142857145
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",2.19,1.8377428571428571,1.22,1.6942857142857142,2.292342857142857,1.6714285714285717,1.4674857142857145,2.684414285714286,1.0089285714285714,1.0089285714285714,1.0664285714285715,1.621714285714286,1.6723714285714286,1.8293714285714289,2.2204571428571427,1.4767428571428571,1.9085714285714288,1.9085714285714288,2.645714285714285,1.4665142857142857,2.0912,1.5785714285714287,2.076342857142857
51-9022.00,"Grinding and Polishing Workers, Hand",1.84,3.1243000000000003,1.1408,3.128457142857143,3.862514285714285,1.3571428571428572,2.458,3.7510857142857135,1.0089285714285714,1.0664285714285715,1.1071428571428572,2.6825714285714284,2.189285714285714,3.0662714285714285,2.391657142857143,2.2693142857142856,1.6875,2.02,2.044642857142857,1.414142857142857,1.7752,1.3392000000000002,1.8319
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",1.65,1.8688,1.0664285714285715,1.5904,2.4522285714285714,1.5207142857142857,1.2302285714285714,2.839142857142857,1.0206285714285714,1.0020571428571428,1.0206285714285714,1.6373714285714285,1.4774,2.053514285714286,2.3951714285714285,1.420642857142857,1.9449142857142856,1.9085714285714288,2.216428571428572,1.2021142857142857,2.3128857142857147,1.32,2.5198857142857145
51-9031.00,"Cutters and Trimmers, Hand",1.09,1.8033142857142856,1.0357142857142856,2.418857142857143,1.9122142857142856,1.1785714285714286,1.234,1.9844,1.0,1.0089285714285714,1.0089285714285714,1.9197142857142857,1.2193142857142856,1.6314285714285717,1.9145,1.5146000000000002,1.655,1.3571428571428572,1.3785714285714286,1.7511142857142858,1.4598,1.1785714285714286,1.7356142857142858
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",2.6,2.3191428571428574,1.1408,2.108157142857143,2.6447142857142856,1.4906285714285716,1.5568,2.8166,1.1257142857142857,1.0549142857142857,1.0664285714285715,2.000314285714285,1.6300428571428571,2.149914285714286,2.363714285714286,1.8601142857142856,2.0028571428571427,2.3392857142857144,2.422142857142857,1.493842857142857,2.0108571428571427,1.3571428571428572,2.160542857142857
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",1.55,2.5484857142857145,1.0942857142857143,1.7121142857142857,2.826,1.3785714285714286,1.1966285714285714,2.9378714285714285,1.0089285714285714,1.1428571428571428,1.0549142857142857,2.0506857142857142,2.1438,2.0507857142857144,2.481742857142857,1.876342857142857,2.0608,1.8914285714285717,2.4732142857142856,1.4109142857142856,2.3243,1.2592,2.589142857142857
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",1.41,2.466742857142857,1.0206285714285714,1.8037142857142856,2.860228571428572,1.1785714285714286,1.3672,3.0876714285714284,1.0089285714285714,1.0442857142857145,1.0089285714285714,2.5339857142857145,1.5625714285714287,1.8228142857142855,3.063114285714285,1.9446285714285716,1.9449142857142856,1.7857142857142856,2.44,1.0981,2.065728571428572,1.1785714285714286,2.6499571428571427
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",4.18,2.573457142857143,1.1257142857142857,2.1598571428571427,3.188285714285714,1.32,1.331714285714286,3.0460714285714285,1.0442857142857145,1.231428571428571,1.0942857142857143,2.776757142857143,1.971614285714286,2.6447142857142856,2.8368,2.2852,1.8914285714285717,2.327857142857143,1.8914285714285717,1.8969142857142856,2.7225,1.3392000000000002,2.717157142857143
51-9071.00,Jewelers and Precious Stone and Metal Workers,4.08,2.0206285714285714,1.157142857142857,1.817857142857143,2.3090285714285708,1.25,2.045,2.569628571428572,1.0206285714285714,1.0178571428571428,1.0885714285714283,2.3690857142857142,1.660685714285714,1.8844285714285716,2.4878857142857145,1.6921428571428572,1.75,1.3008,1.28,1.5712000000000002,1.8132,1.22,2.487285714285714
51-9071.06,Gem and Diamond Workers,4.27,1.6026,1.3571428571428572,2.3553571428571427,1.983657142857143,1.2142857142857144,1.981142857142857,2.201028571428571,1.0,1.51,1.3008,2.7125714285714286,1.2928000000000002,1.6300428571428571,1.9152,1.3950285714285715,1.8571428571428568,2.19,1.625,1.3646714285714283,1.8628285714285715,1.1885714285714286,1.925814285714286
51-9081.00,Dental Laboratory Technicians,2.92,2.897828571428572,1.2036571428571428,1.912728571428572,2.4026428571428573,1.3785714285714286,1.987685714285714,2.8018,1.0135714285714286,1.1607142857142858,1.1408,2.763314285714286,1.8480571428571428,2.4864571428571427,2.6547142857142854,2.5029285714285714,1.8571428571428568,1.7734857142857143,1.9085714285714288,1.6419428571428574,2.292342857142857,1.302857142857143,2.559828571428572
51-9082.00,Medical Appliance Technicians,3.79,2.265142857142857,1.3392000000000002,2.184,2.5949,1.8057142857142856,1.7093,2.648028571428571,1.0206285714285714,1.4435714285714285,1.1734857142857142,2.151542857142857,1.5724,2.120428571428572,2.559214285714286,1.9529714285714284,2.0028571428571427,2.4732142857142856,2.071428571428572,1.2644714285714285,1.999,1.5357142857142858,2.769
51-9083.00,Ophthalmic Laboratory Technicians,2.82,1.8202857142857145,1.0803571428571428,1.4896,1.7577142857142858,1.3571428571428572,1.2837714285714286,2.173914285714286,1.0803571428571428,1.1107142857142858,1.0942857142857143,1.9818714285714285,2.016228571428571,1.7792714285714284,2.0455428571428573,1.7332,1.822857142857143,2.023657142857143,1.872228571428572,1.5543,1.6449142857142856,1.2592,2.308542857142857
51-9111.00,Packaging and Filling Machine Operators and Tenders,1.89,2.3348285714285715,1.0089285714285714,1.9568,2.5872571428571427,1.32,1.1728,2.8478857142857144,1.0020571428571428,1.0,1.0089285714285714,2.3482857142857143,1.5523571428571428,2.3363571428571426,2.677985714285714,2.035428571428572,1.872228571428572,1.7036571428571428,2.044642857142857,1.2933714285714286,1.8168714285714285,1.32,2.3152857142857144
51-9123.00,"Painting, Coating, and Decorating Workers",2.9,2.1132,1.0664285714285715,1.8034,2.1752571428571432,1.16,2.097657142857143,2.4811428571428573,1.0,1.0549142857142857,1.0442857142857145,1.7308,1.0376,1.910285714285714,2.287771428571429,1.4048571428571428,1.7036571428571428,1.3392000000000002,1.36,1.081257142857143,1.2943,1.16,2.0668
51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",1.39,2.514828571428572,1.1257142857142857,2.2636,2.5885,1.3571428571428572,2.2502285714285715,2.8076857142857143,1.0206285714285714,1.0442857142857145,1.0549142857142857,2.385257142857143,1.5587714285714285,2.0792,3.017714285714286,2.1025,1.9085714285714288,2.023657142857143,2.31,1.4560142857142857,1.9788142857142856,1.32,2.261285714285714
51-9141.00,Semiconductor Processing Technicians,2.54,1.9208571428571428,1.077942857142857,1.7733714285714286,2.495342857142857,1.335714285714286,1.2429142857142856,2.935,1.0664285714285715,1.2592,1.0357142857142856,2.450285714285714,2.296428571428572,2.5190714285714284,2.612,1.972,1.9642857142857144,2.086428571428572,2.31,1.1703714285714286,1.8522142857142856,1.197142857142857,2.5867
51-9151.00,Photographic Process Workers and Processing Machine Operators,3.14,1.6156428571428572,1.3008,1.5720571428571428,2.327857142857143,1.6875,1.7857142857142856,1.9299428571428567,1.3193714285714284,1.0892857142857144,1.25,1.8544,2.651414285714285,1.544,1.8276714285714288,1.5602285714285713,1.9842857142857144,1.935,2.1142857142857143,1.6169714285714285,1.515,1.5892857142857142,2.485628571428572
51-9161.00,Computer Numerically Controlled Tool Operators,2.37,2.2374285714285715,1.1107142857142858,1.8989714285714283,2.8189,1.7385714285714284,1.319,2.679728571428572,1.32,1.51,1.0535714285714286,2.1985,2.3113,2.313771428571428,2.2255,1.8951857142857145,2.354914285714286,2.19,2.729371428571429,1.199142857142857,1.8303285714285715,1.7385714285714284,1.9622
51-9162.00,Computer Numerically Controlled Tool Programmers,4.01,2.523571428571429,1.12,1.928,2.6221857142857146,1.9449142857142856,1.4032,2.845471428571429,2.422142857142857,1.7734857142857143,1.0803571428571428,2.0197142857142856,3.4905714285714287,2.212085714285714,2.2857142857142856,1.9988,2.25,1.8914285714285717,2.211428571428572,1.4895999999999998,2.201542857142857,1.8571428571428568,2.3115428571428573
51-9191.00,Adhesive Bonding Machine Operators and Tenders,2.58,1.7875,1.1339285714285714,1.9558857142857144,2.6608,1.655,1.0806142857142855,2.602514285714286,1.0549142857142857,1.0803571428571428,1.0803571428571428,2.495714285714286,1.5730285714285714,1.9350714285714288,2.528342857142857,1.5146285714285712,1.9449142857142856,2.06,2.571428571428571,1.2292857142857143,1.8194,1.3008,2.197714285714286
51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",1.36,2.567614285714286,1.0206285714285714,1.9314142857142853,3.021642857142857,1.2142857142857144,1.4068857142857143,3.081042857142857,1.0020571428571428,1.0206285714285714,1.0089285714285714,2.2556285714285718,2.0336857142857143,2.4382,2.3377,1.605285714285714,1.8057142857142856,1.4821428571428572,1.872228571428572,1.3542857142857143,2.7568,1.268571428571429,2.591928571428572
51-9193.00,Cooling and Freezing Equipment Operators and Tenders,2.26,1.972985714285714,1.2036571428571428,2.115,3.0544,1.4435714285714285,1.5967428571428572,3.0871714285714287,1.0803571428571428,1.1885714285714286,1.1339285714285714,2.294985714285714,2.0021714285714287,2.460814285714286,2.5414857142857143,1.4737857142857145,2.2071428571428573,1.9449142857142856,2.596342857142857,1.694885714285714,2.888457142857143,1.4249999999999998,2.6445142857142856
51-9194.00,Etchers and Engravers,3.32,2.167714285714286,1.1106285714285715,1.938742857142857,1.9257142857142855,1.231428571428571,1.4064,2.196885714285714,1.0549142857142857,1.2036571428571428,1.1257142857142857,2.2565285714285714,2.031771428571429,1.9662428571428572,2.2143428571428574,2.017128571428572,1.872228571428572,1.822857142857143,1.9085714285714288,1.2973571428571429,1.8856,1.16,2.2918857142857143
51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic",1.23,1.9982142857142855,1.1257142857142857,1.7344,2.3514857142857144,1.1734857142857142,1.2755857142857143,2.1696,1.0,1.0407142857142857,1.0664285714285715,1.9947142857142857,1.3832428571428572,2.0937142857142854,1.997942857142857,1.6020000000000003,1.625,1.595,1.7734857142857143,1.3114428571428571,1.8240142857142856,1.1734857142857142,2.048
51-9195.03,"Stone Cutters and Carvers, Manufacturing",1.2,2.6422,1.1257142857142857,2.3242857142857143,2.670957142857143,1.2592,1.7425714285714284,2.886,1.0357142857142856,1.3392000000000002,1.0549142857142857,2.4452857142857143,2.032,2.282057142857143,2.2645,2.3221,1.7036571428571428,1.4691999999999998,1.51,1.2629714285714286,1.5957285714285714,1.2592,2.4895000000000005
51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",2.01,1.5936142857142856,1.2592,1.5328142857142857,2.1266285714285718,1.345,1.031542857142857,2.2912428571428576,1.0206285714285714,1.2036571428571428,1.1408,1.4665714285714284,1.6169000000000002,1.7903142857142855,1.8994857142857144,1.6864,1.9642857142857144,2.02,2.02,1.0605,1.4862,1.335714285714286,2.2058714285714287
51-9195.05,"Potters, Manufacturing",3.8,1.4148571428571428,1.2592,1.693285714285714,2.356114285714286,1.3008,2.0599285714285718,2.2359714285714283,1.0020571428571428,1.268571428571429,1.0664285714285715,1.6939428571428572,1.2768,1.6562285714285716,1.7692428571428571,1.4998,1.8571428571428568,1.6714285714285717,2.0028571428571427,1.3007714285714285,1.4494857142857145,1.197142857142857,1.869214285714286
51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",1.65,1.8865714285714288,1.1257142857142857,1.820442857142857,2.702,1.4464285714285716,1.4038285714285714,2.7717142857142854,1.0,1.25,1.0664285714285715,2.239642857142857,1.3667,1.9218857142857144,2.262528571428572,1.354857142857143,1.8571428571428568,1.8328571428571427,2.1677714285714287,1.485,1.9065000000000003,1.4017857142857142,2.337142857142857
51-9197.00,Tire Builders,1.28,2.097142857142857,1.0549142857142857,2.064214285714286,2.9834857142857145,1.1408,1.6546857142857143,2.8413714285714287,1.0089285714285714,1.0206285714285714,1.0357142857142856,2.459542857142857,1.5628857142857142,2.2192,2.68,1.8036571428571428,1.822857142857143,1.4906285714285716,2.023657142857143,1.3212857142857142,1.702,1.0942857142857143,2.4219714285714287
51-9198.00,Helpers--Production Workers,1.71,1.9576,1.0803571428571428,1.6030285714285712,2.1232,1.16,1.3657142857142857,2.116,1.0089285714285714,1.0549142857142857,1.0549142857142857,1.9598857142857145,1.5901428571428573,1.866142857142857,2.326857142857143,1.5960571428571426,1.6391999999999998,1.5207142857142857,1.625,1.2353142857142858,1.5887285714285715,1.1408,2.0783
53-1041.00,Aircraft Cargo Handling Supervisors,4.98,2.617257142857143,1.32,2.246885714285714,2.7956714285714286,1.7857142857142856,2.0450142857142857,3.0481714285714285,1.0549142857142857,1.1607142857142858,1.0942857142857143,2.201928571428572,2.4667714285714286,3.1028571428571428,2.826314285714286,1.963,2.4522285714285714,1.5785714285714287,1.595,2.3087857142857144,2.262857142857144,1.655,3.184128571428571
53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",4.93,2.2826,1.4249999999999998,2.1098285714285714,2.568257142857143,1.6364285714285711,2.2799714285714288,3.104457142857143,1.0089285714285714,1.1735714285714285,1.36,2.8480000000000003,2.5552,2.446685714285714,2.765028571428571,2.2474857142857143,2.19,1.4691999999999998,1.6875,2.181714285714286,2.173714285714286,1.7734857142857143,3.245828571428572
53-1042.01,Recycling Coordinators,4.81,3.121142857142857,1.4249999999999998,2.1616,1.9446285714285716,1.7385714285714284,2.7316857142857143,2.564742857142857,1.0271428571428571,1.08,1.4249999999999998,2.979571428571428,2.806385714285714,2.717085714285714,1.8601142857142856,2.522542857142857,2.25,1.3785714285714286,1.542142857142857,2.5037714285714285,2.65,1.7734857142857143,2.8709714285714285
53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,5.0,2.442742857142857,1.4821428571428572,1.7009714285714284,2.489242857142857,1.837942857142857,1.846857142857143,2.5339857142857145,1.0089285714285714,1.5357142857142858,1.147857142857143,2.7709714285714284,2.653371428571429,2.744142857142857,2.5568,2.4525999999999994,2.3392857142857144,1.4691999999999998,1.5357142857142858,2.395457142857143,2.7628857142857144,1.8057142857142856,3.768742857142857
53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",4.03,3.5258000000000003,1.22,2.3071428571428574,3.6262857142857134,2.044642857142857,1.6255428571428572,4.2807,1.0357142857142856,1.32,1.0885714285714283,2.3776,2.074057142857143,4.015257142857143,4.026400000000001,2.7904857142857145,2.894285714285714,1.9085714285714288,3.523657142857143,1.2286428571428571,1.9576,2.044642857142857,3.718857142857143
