O*NET-SOC Code,Title,cognitive_complexity_avg,creativity_avg,data_structure_avg,decision_accountability_avg,physical_requirements_avg,routine_structure_avg,social_interactions_avg,weighted_average_GPT_v1_non_overlap,GPT_V1_NoOverlap_Scaled,GPT_V1_doubleweighed
51-8099.01,Biofuels Processing Technicians,2.910214442700157,3.4383142857142857,2.4440357142857136,1.0172755102040818,2.362063809523809,3.7020000000000004,2.5229714285714286,2.771565717425432,3.212856460284536,2.992211088854984
51-9011.00,Chemical Equipment Operators and Tenders,2.9902620094191525,3.503907142857143,2.3777514285714285,1.1927755102040813,2.411114285714286,3.594,2.6737367346938776,2.8127057197802197,3.3965429668109532,3.1046243432955865
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",3.168110518053374,3.5060607142857143,1.8403728571428573,1.354714285714286,2.618873968253968,3.132,2.8937503401360547,2.773928045395081,3.223404047721999,2.99866604655854
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",3.1857312401883817,3.6672464285714286,1.7563042857142857,1.4986612244897954,2.5787971428571423,3.376,2.9945,2.864637772762951,3.628415033975104,3.2465264033690273
51-9022.00,"Grinding and Polishing Workers, Hand",2.97600863422292,2.835607142857143,2.202755714285715,1.7548183673469389,2.7221936507936513,3.34,2.7903673469387757,2.762383924385139,3.171860558712263,2.967122241548701
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",3.1623293563579273,3.594257142857143,1.7455157142857143,1.1652122448979587,2.6434431746031746,3.864,2.817572108843538,2.8965130633176353,3.7707354139306233,3.3336242386241293
51-9031.00,"Cutters and Trimmers, Hand",3.4637342229199373,3.742417857142857,1.545594285714286,2.421224489795918,3.2712739682539684,3.0620000000000003,3.261638775510204,3.0699416011250658,4.545078642380245,3.8075101217526557
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",3.1621351648351643,3.668225,1.9451257142857146,1.4028693877551013,2.714359365079365,3.746,2.860638095238095,2.9448031539769755,3.986346438367665,3.4655747961723202
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",3.1936315541601257,3.5503857142857145,1.9496799999999996,1.574173469387755,2.6550730158730156,3.694,2.8818904761904762,2.9333324610151754,3.9351307991603672,3.4342316300877713
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.2204065934065933,3.634035714285714,1.836534285714286,1.3981693877551016,2.658352698412698,3.217999999999999,3.0507414965986395,2.8516008427524855,3.570206283552581,3.2109035631525336
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",3.150731083202512,3.421664285714286,2.30819,1.420755102040816,2.858081904761905,3.16,2.638759863945578,2.8152800808477236,3.408037263455599,3.1116586721516613
51-9071.00,Jewelers and Precious Stone and Metal Workers,3.2405023547880685,2.9623107142857146,1.99435,1.309367346938775,3.1493853968253966,2.8339999999999996,2.57474149659864,2.6862127290685507,2.831762844449077,2.758987786758814
51-9071.06,Gem and Diamond Workers,3.308825274725275,3.268121428571429,1.862942857142857,2.0328510204081636,3.252114920634921,3.196,2.7252598639455776,2.9119276109366825,3.8395600186890224,3.3757438148128527
51-9081.00,Dental Laboratory Technicians,3.131520565149136,2.9984785714285715,2.225537142857143,1.5747918367346938,2.9369593650793653,3.4619999999999997,2.7795292517006804,2.849406060962847,3.5604067751313178,3.2049064180470825
51-9082.00,Medical Appliance Technicians,3.029410518053375,3.070814285714286,2.163005714285714,1.3470816326530612,2.7560053968253966,2.9859999999999998,2.4951421768707487,2.6509145913134486,2.674159751595381,2.6625371714544146
51-9083.00,Ophthalmic Laboratory Technicians,3.296450549450549,3.6263785714285715,1.84067,1.8558183673469384,3.1046231746031747,3.996,2.852954421768707,3.100909844322344,4.68334913534502,3.8921294898336822
51-9111.00,Packaging and Filling Machine Operators and Tenders,3.2244901098901098,3.4797214285714286,1.8357514285714287,1.2619489795918368,2.7690946031746035,3.936,2.800105442176871,2.937981778388278,3.955889593937112,3.446935686162695
51-9123.00,"Painting, Coating, and Decorating Workers",3.4668408163265307,3.674207142857143,1.6745757142857145,2.268530612244898,3.151869841269841,2.7239999999999998,2.8433843537414965,2.909555955782313,3.828970786188874,3.3692633709855935
51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",3.20485431711146,3.690010714285714,1.8880971428571427,1.6729714285714286,2.6031609523809527,3.3620000000000005,2.917642176870748,2.8908570812401884,3.745481949435833,3.3181695153380106
51-9141.00,Semiconductor Processing Technicians,3.1854100470957603,3.486235714285714,1.9969142857142856,1.5472755102040816,2.9018323809523805,3.4219999999999997,2.8521863945578234,2.9026686601255887,3.7982196144293763,3.3504441372774822
51-9151.00,Photographic Process Workers and Processing Machine Operators,3.145084301412872,3.2735785714285712,1.9148485714285712,2.032285714285714,2.9932047619047615,3.0940000000000003,2.5808489795918366,2.812420920722135,3.395271363965856,3.103846142343995
51-9161.00,Computer Numerically Controlled Tool Operators,3.069973626373626,3.4012571428571428,1.9586842857142854,1.4880326530612247,2.808431746031747,3.79,2.902926530612245,2.9300600507587653,3.9205197740384587,3.425289912398612
51-9162.00,Computer Numerically Controlled Tool Programmers,3.078218681318682,3.141585714285714,2.5167385714285713,1.4097020408163266,2.9655609523809523,3.5380000000000003,2.9058435374149667,2.9139253940345373,3.8484799452091476,3.3812026696218425
51-9191.00,Adhesive Bonding Machine Operators and Tenders,3.155338618524332,3.700357142857143,1.78585,1.3907040816326535,2.6278669841269844,3.6660000000000004,2.771195918367347,2.8890692077446363,3.737499250901278,3.3132842293229574
51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",3.32422103610675,3.7466642857142856,1.9326557142857141,1.8202571428571432,2.7951466666666662,3.3299999999999996,2.947142857142857,2.963267512558869,4.068788181902578,3.5160278472307236
51-9193.00,Cooling and Freezing Equipment Operators and Tenders,3.0424025117739393,3.5342035714285718,2.038002857142857,1.3641693877551018,2.6052546031746036,3.41,2.79154693877551,2.8182283682626896,3.4212011084845937,3.1197147383736414
51-9194.00,Etchers and Engravers,3.2653598116169538,3.3529107142857146,2.023432857142857,1.7762510204081634,2.984509523809524,3.116,2.962419727891157,2.887948354395604,3.7324947388879686,3.3102215466417864
51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic",3.3329579277864996,3.5826714285714285,1.6423985714285714,2.013755102040817,2.7543152380952387,3.6759999999999997,2.969136734693878,2.9966775667189953,4.217961146906498,3.607319356812747
51-9195.03,"Stone Cutters and Carvers, Manufacturing",3.1924720565149145,3.311089285714286,1.9391471428571427,1.6011346938775515,2.67768253968254,3.53,2.81572925170068,2.8595741537153327,3.6058064185157175,3.232690286115525
51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",3.3065773940345364,3.4816642857142854,1.6319271428571427,1.448526530612245,2.6980022222222226,3.222,3.173765986394558,2.8514468506017794,3.569518722089853,3.2104827863458163
51-9195.05,"Potters, Manufacturing",3.2943788069073774,3.0766928571428567,1.7121157142857144,1.6033959183673465,2.982756825396825,2.748,2.991342857142857,2.7329268652537935,3.0403373702176175,2.8866321177357053
51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",3.235525117739404,3.56245,1.6894085714285716,1.3868734693877554,2.771953650793651,3.558,2.6861244897959193,2.8576361928309786,3.597153592938268,3.2273948928846234
51-9197.00,Tire Builders,3.2616839874411294,3.656357142857143,1.7038942857142856,1.9101142857142857,2.627638412698412,3.664,3.001639455782313,2.976298706959707,4.126971323330569,3.5516350151451377
51-9198.00,Helpers--Production Workers,3.3779205651491364,3.790964285714286,1.653975714285714,1.793408163265306,2.701957777777778,3.5699999999999994,3.0388510204081634,2.9951924351125068,4.211330164385513,3.6032612997490103
53-1041.00,Aircraft Cargo Handling Supervisors,2.848739717425432,3.2690357142857143,2.479081428571429,0.7667346938775514,2.625552380952381,3.404,2.029779591836735,2.6213477229199373,2.542146274364786,2.5817469986423616
53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",2.9766373626373626,3.2939142857142856,2.47124,0.9804734693877553,3.1033136507936505,3.2620000000000005,2.1055278911564628,2.7194803254840396,2.9802997481029188,2.849890036793479
53-1042.01,Recycling Coordinators,2.9591503924646787,3.2184428571428567,2.6007871428571425,1.1347020408163266,2.9909546031746026,2.706,1.9700176870748303,2.585533749345892,2.3822400197682754,2.4838868845570836
53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,2.8649605965463096,3.1352857142857142,2.6417957142857142,0.8808367346938777,2.927386031746032,3.158,1.955031972789116,2.616262892203035,2.5194429506602525,2.5678529214316437
53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",2.660520722135008,3.3642285714285713,2.641047142857143,0.6363918367346937,2.381772063492064,3.7,2.3687775510204085,2.684038734170591,2.8220561476781683,2.7530474409243797
53-2012.00,Commercial Pilots,2.5400547880690723,2.9935714285714288,3.163418571428571,0.5403714285714285,2.418656507936508,2.832,2.250959863945579,2.4672653882783884,1.85418214826535,2.160723768271869
53-2021.00,Air Traffic Controllers,2.8714777080062794,2.919539285714286,2.544302857142857,0.902322448979592,3.325824126984127,3.492,2.129219047619048,2.7299715558608058,3.027142172671903,2.878556864266354
53-2022.00,Airfield Operations Specialists,2.8720284144426995,3.2540535714285714,2.522504285714285,0.5711183673469389,2.7714130158730157,3.2320000000000007,2.0177421768707484,2.593047842098378,2.415789785651043,2.5044188138747105
53-2031.00,Flight Attendants,3.1255817896389324,3.442532142857143,2.1480928571428572,0.705322448979592,2.4387158730158727,3.2659999999999996,1.9490258503401363,2.5819198789900577,2.366104405215367,2.4740121421027124
53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",3.0845277864992147,3.4154428571428572,2.2186742857142856,0.975802040816327,2.572066666666666,2.8899999999999997,2.3433598639455777,2.6097572087912084,2.4903956441438453,2.550076426467527
53-3031.00,Driver/Sales Workers,3.28491240188383,3.5565,1.667512857142857,1.6844285714285716,2.592390793650793,3.59,2.6113190476190473,2.8599624793301928,3.607540258367578,3.2337513688488855
53-3032.00,Heavy and Tractor-Trailer Truck Drivers,3.2072733124018837,3.6366714285714288,1.892477142857143,1.0670326530612235,2.522874920634921,3.2299999999999995,2.794293197278912,2.766117908424909,3.1885324703416256,2.9773251893832673
53-3033.00,Light Truck Drivers,3.229008477237048,3.6391607142857145,1.945165714285714,1.5938530612244897,2.77401873015873,3.09,2.7075557823129253,2.8243634331501832,3.4485936357571507,3.136478534453667
53-3051.00,"Bus Drivers, School",3.2683810047095765,3.570064285714286,1.8228071428571428,1.3723102040816326,2.9036917460317464,2.884,2.7820666666666662,2.774942290162219,3.2279325617563828,3.001437425959301
53-3052.00,"Bus Drivers, Transit and Intercity",3.308981318681318,3.6628607142857144,1.7660442857142855,1.4587285714285718,2.9153536507936506,3.1580000000000004,2.5200197278911567,2.8151595974620616,3.4074993156933253,3.1113294565776934
53-3053.00,Shuttle Drivers and Chauffeurs,3.199985871271586,3.5442857142857145,1.91921,1.2086714285714284,2.883869206349206,2.9240000000000004,2.483170068027211,2.7142847718472005,2.9571020562605277,2.835693414053864
53-4011.00,Locomotive Engineers,2.9763100470957604,3.534725,2.223478571428571,0.8366653061224492,2.3088860317460322,3.2939999999999996,2.527278231292517,2.6668942842752483,2.745507680800742,2.706200982537995
53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",2.946889795918367,3.4756464285714284,2.332934285714286,1.047457142857143,2.458343492063491,2.9,2.4435755102040817,2.616707426870748,2.52142775900902,2.5690675929398843
53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",3.1638307692307692,3.5716964285714283,1.8657685714285712,0.9176000000000002,2.314432063492064,3.252,2.7189129251700686,2.6940676851125067,2.8668345350676105,2.7804511100900586
53-4031.00,Railroad Conductors and Yardmasters,3.103181161695447,3.5492357142857145,2.035868571428572,1.1440408163265308,2.510679682539682,3.0340000000000003,2.610109523809524,2.690771851125066,2.8521189250386385,2.771445388081852
53-4041.00,Subway and Streetcar Operators,3.143086656200942,3.704764285714286,1.767192857142857,1.2023183673469382,2.498984761904762,3.6,2.339914285714286,2.7699636208791207,3.205703239553724,2.9878334302164227
53-5011.00,Sailors and Marine Oilers,2.9975642072213486,3.3340571428571426,2.159197142857143,1.4000918367346933,2.1923285714285714,3.122,2.5829306122448985,2.6463609780219777,2.6538282671591578,2.6500946225905677
53-5021.00,"Captains, Mates, and Pilots of Water Vessels",2.7753227629513337,3.2290607142857137,2.2686842857142855,0.8237979591836737,2.3532666666666664,3.052,2.3232272108843537,2.521779827708006,2.097584344690045,2.3096820861990253
53-5022.00,Motorboat Operators,3.0445540031397167,3.545807142857143,1.7948814285714285,1.0015714285714288,2.662423809523809,3.002,2.399126530612245,2.6278320086342224,2.5710980420361746,2.5994650253351983
53-5031.00,Ship Engineers,2.761265934065935,3.275721428571429,2.2854514285714282,0.9792632653061224,2.3726466666666663,3.074,2.5729149659863944,2.5886538186813186,2.396170856023515,2.492412337352417
53-6011.00,Bridge and Lock Tenders,3.2989982731554153,3.6664714285714286,1.808477142857143,1.3743673469387754,3.0215177777777775,2.876,2.770455102040817,2.8071008362114074,3.371517652680833,3.0893092444461203
53-6021.00,Parking Attendants,3.4091816326530617,3.745835714285714,1.55017,1.8698387755102042,2.9794498412698416,2.954,2.6355401360544217,2.848301976190476,3.5554771333438246,3.2018895547671504
53-6031.00,Automotive and Watercraft Service Attendants,3.1950378335949763,3.5457214285714285,1.8989457142857145,1.0895551020408165,2.496746031746031,2.98,2.445406802721088,2.6472868961276816,2.6579624103879205,2.652624653257801
53-6041.00,Traffic Technicians,3.1155222919937207,3.2357714285714287,2.4505728571428564,1.6467040816326528,3.076349841269842,3.1659999999999995,2.6558285714285716,2.855448513867085,3.587385798011727,3.221417155939406
53-6051.00,Transportation Inspectors,3.0222918367346936,3.2606964285714284,2.6830542857142854,1.1254306122448985,2.801219047619048,2.638,2.624978231292517,2.664826321428571,2.7362744078500807,2.7005503646393256
53-6051.01,Aviation Inspectors,2.7672838304552583,2.981442857142857,2.8883999999999994,0.5838877551020403,2.5844066666666667,3.1480000000000006,2.238489115646259,2.5625721459968602,2.2797184723202335,2.421145309158547
53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",3.259887284144426,3.6666714285714286,1.6501214285714287,1.0704938775510207,2.6419168253968253,3.0580000000000003,2.84092380952381,2.7450714327577184,3.0945618002220705,2.9198166164898947
53-6061.00,Passenger Attendants,3.458582260596546,3.7000035714285717,1.3556042857142858,2.191828571428571,3.182011428571429,2.298,2.7377666666666665,2.7760978748037672,3.233092145948211,3.004595010375989
53-7011.00,Conveyor Operators and Tenders,3.1081621664050223,3.4820714285714285,1.858277142857143,1.3821142857142852,2.6316647619047617,3.444,2.8261666666666665,2.820048896389325,3.4293296070862915,3.1246892517378084
53-7021.00,Crane and Tower Operators,3.076189795918367,3.509314285714286,1.8675042857142858,1.0077551020408158,2.411311428571428,3.254,2.784139455782313,2.7054691836734692,2.9177412273368066,2.811605205505138
