O*NET-SOC Code,Title,Complex Problem Solving ,Critical Thinking ,Systems Analysis ,Deductive Reasoning ,Inductive Reasoning ,Mathematical Reasoning ,Judgment and Decision Making ,Making Decisions and Solving Problems ,Systems Evaluation ,Operations Analysis ,Analyzing Data or Information ,Troubleshooting ,Active Learning ,Learning Strategies ,Oral Comprehension ,Reading Comprehension ,Written Comprehension ,Fluency of Ideas ,Visualization ,Science ,Working with Computers ,Programming ,Technology Design ,Updating and Using Relevant Knowledge ,"Determine Tasks, Priorities and Goals",Written Expression 
51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",1.4542857142857144,1.604285714285714,1.2000000000000002,1.7036571428571428,1.595,1.1428571428571428,1.4542857142857144,2.201885714285714,1.1428571428571428,1.147857142857143,1.781485714285714,1.4285714285714286,1.2142857142857144,1.28,1.9449142857142856,1.595,1.625,1.2142857142857144,1.8571428571428568,1.0020571428571428,1.4071,1.0089285714285714,1.0089285714285714,2.186514285714286,3.55,1.4542857142857144
51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",1.4285714285714286,1.8571428571428568,1.3785714285714286,1.7036571428571428,1.595,1.268571428571429,1.5508,2.124571428571429,1.3785714285714286,1.147857142857143,1.5896,1.7036571428571428,1.4179428571428572,1.394285714285714,1.6875,1.4542857142857144,1.4691999999999998,1.2857142857142856,1.822857142857143,1.0,1.3901857142857144,1.0,1.0271428571428571,1.5600571428571428,2.9,1.32
51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",1.7857142857142856,1.8057142857142856,1.25,1.9449142857142856,1.9085714285714288,1.3571428571428572,1.822857142857143,2.728,1.2857142857142856,1.2142857142857144,2.2514857142857143,1.7385714285714284,1.655,1.3785714285714286,2.19,1.7385714285714284,1.8571428571428568,1.4179428571428572,1.8571428571428568,1.0221428571428572,1.594042857142857,1.0089285714285714,1.0442857142857145,2.2169714285714286,3.61,1.6942857142857144
51-6092.00,Fabric and Apparel Patternmakers,1.8571428571428568,2.327857142857143,1.6875,2.354914285714286,2.044642857142857,2.1228571428571428,1.9642857142857144,2.5715714285714286,1.595,1.7385714285714284,2.121142857142857,1.3392000000000002,1.9085714285714288,1.8571428571428568,2.2308,1.9842857142857144,2.1228571428571428,2.1635714285714283,2.821428571428571,1.0020571428571428,2.2675,1.1785714285714286,1.24,2.558228571428572,4.21,1.9085714285714288
51-6093.00,Upholsterers,1.8571428571428568,2.1142857142857143,1.32,1.8571428571428568,1.7734857142857143,1.4821428571428572,1.822857142857143,2.4148,1.3571428571428572,1.28,1.6656142857142855,1.394285714285714,1.822857142857143,1.6875,1.8571428571428568,1.9085714285714288,1.9642857142857144,1.7734857142857143,2.4522285714285714,1.0178571428571428,1.3722571428571428,1.0,1.1734857142857142,2.168,3.65,1.4906285714285716
51-7011.00,Cabinetmakers and Bench Carpenters,1.7385714285714284,1.8571428571428568,1.2857142857142856,1.872228571428572,1.822857142857143,1.604285714285714,1.822857142857143,2.7917000000000005,1.3571428571428572,1.822857142857143,2.201014285714286,1.822857142857143,1.6875,1.4017857142857142,1.9657142857142855,1.7036571428571428,1.9449142857142856,1.7385714285714284,2.3857142857142857,1.0206285714285714,1.1370285714285715,1.0664285714285715,1.1885714285714286,1.9676714285714283,3.57,1.5625
51-7021.00,Furniture Finishers,1.7385714285714284,1.9449142857142856,1.32,1.8571428571428568,1.9085714285714288,1.2142857142857144,1.7857142857142856,2.7113714285714283,1.32,1.32,1.6229285714285715,1.4821428571428572,1.6875,1.4821428571428572,1.9449142857142856,1.6875,1.8571428571428568,1.6171428571428572,2.3192,1.0020571428571428,1.5358571428571426,1.0020571428571428,1.0535714285714286,2.331314285714286,3.03,1.4017857142857142
51-7031.00,"Model Makers, Wood",1.7200000000000002,1.8571428571428568,1.3392000000000002,1.8571428571428568,1.8571428571428568,1.5508,1.7857142857142856,2.352228571428572,1.25,1.7734857142857143,1.612,1.32,1.655,1.335714285714286,2.2308,1.822857142857143,2.0028571428571427,1.8057142857142856,2.3192,1.0549142857142857,1.2121428571428572,1.0,1.0942857142857143,2.1714571428571428,3.75,1.6665142857142858
51-7032.00,"Patternmakers, Wood",1.9085714285714288,1.8914285714285717,1.3785714285714286,1.9085714285714288,1.8057142857142856,1.7485714285714289,1.7734857142857143,3.2054142857142858,1.3571428571428572,1.8057142857142856,2.1455714285714285,1.4435714285714285,1.625,1.32,2.096342857142857,1.9085714285714288,1.8571428571428568,1.604285714285714,2.2471428571428573,1.0942857142857143,1.949242857142857,1.0549142857142857,1.1885714285714286,2.6055,4.15,1.625
51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood",1.5207142857142857,1.7857142857142856,1.25,1.7857142857142856,1.822857142857143,1.25,1.595,1.595885714285714,1.2142857142857144,1.1734857142857142,1.2059285714285717,1.7485714285714289,1.32,1.268571428571429,1.8057142857142856,1.5165142857142857,1.5892857142857142,1.22,1.837942857142857,1.0089285714285714,1.1624,1.0020571428571428,1.0206285714285714,1.5500714285714283,4.05,1.3008
51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",1.625,1.822857142857143,1.0942857142857143,1.822857142857143,1.7385714285714284,1.268571428571429,1.5693714285714286,1.9206714285714288,1.231428571428571,1.2036571428571428,1.4000857142857142,1.8571428571428568,1.4542857142857144,1.3785714285714286,2.19,1.6875,1.7734857142857143,1.2857142857142856,2.1357142857142857,1.0357142857142856,1.202,1.12,1.1734857142857142,1.6329142857142855,3.7,1.25
51-8011.00,Nuclear Power Reactor Operators,2.2767857142857144,2.645714285714285,1.9085714285714288,2.596342857142857,2.596342857142857,1.8914285714285717,2.2071428571428573,3.2441714285714283,1.7734857142857143,1.0271428571428571,2.9152,1.8914285714285717,1.9449142857142856,1.8571428571428568,2.7142857142857144,2.662857142857143,2.7142857142857144,1.8571428571428568,1.7734857142857143,1.75,2.2294857142857145,1.1785714285714286,1.0271428571428571,3.5428,3.05,2.4522285714285714
51-8012.00,Power Distributors and Dispatchers,2.044642857142857,2.4035714285714285,1.7734857142857143,2.524285714285714,2.596342857142857,1.7200000000000002,2.044642857142857,3.9467,1.7200000000000002,1.3392000000000002,3.307542857142857,1.4017857142857142,1.8571428571428568,1.6875,2.645714285714285,2.354914285714286,2.422142857142857,1.8057142857142856,1.8571428571428568,1.157142857142857,3.106785714285714,1.0206285714285714,1.0549142857142857,3.1394285714285712,4.23,2.354914285714286
51-8013.00,Power Plant Operators,1.9642857142857144,2.4732142857142856,1.6714285714285717,2.4893714285714283,2.044642857142857,1.2857142857142856,1.9449142857142856,2.8184714285714287,1.4017857142857142,1.0942857142857143,1.9976285714285715,1.8914285714285717,1.8057142857142856,1.394285714285714,2.662857142857143,1.9449142857142856,1.9085714285714288,1.6364285714285711,1.8057142857142856,1.25,1.9557142857142855,1.0942857142857143,1.0803571428571428,2.2326571428571427,3.74,1.8571428571428568
51-8013.03,Biomass Plant Technicians,1.8571428571428568,1.9449142857142856,1.6875,2.0028571428571427,1.9449142857142856,1.3785714285714286,1.9085714285714288,2.932571428571429,1.5625,1.2000000000000002,2.5464571428571428,1.7200000000000002,1.8571428571428568,1.8571428571428568,2.0342857142857143,1.8571428571428568,1.9642857142857144,1.5,1.9085714285714288,1.289285714285714,2.294014285714286,1.0803571428571428,1.1106285714285715,2.456557142857143,4.1,1.8571428571428568
51-8013.04,Hydroelectric Plant Technicians,1.8571428571428568,2.283657142857143,1.7200000000000002,2.354914285714286,2.25,1.7734857142857143,1.9085714285714288,3.182057142857143,1.7200000000000002,1.0357142857142856,2.175,2.275,1.8571428571428568,1.5785714285714287,2.4971428571428573,2.1635714285714283,2.125,1.7200000000000002,2.105,1.394285714285714,2.047857142857143,1.1339285714285714,1.1734857142857142,2.587857142857143,3.93,1.9449142857142856
51-8021.00,Stationary Engineers and Boiler Operators,1.9449142857142856,2.0028571428571427,1.722057142857143,2.0028571428571427,2.0028571428571427,1.3392000000000002,1.9085714285714288,3.2163428571428576,1.837942857142857,1.0992,2.475914285714285,2.044642857142857,1.9449142857142856,1.3392000000000002,2.354914285714286,1.9449142857142856,1.9449142857142856,1.5785714285714287,1.7734857142857143,1.3785714285714286,2.2015,1.0206285714285714,1.0357142857142856,2.888457142857143,4.19,1.8914285714285717
51-8031.00,Water and Wastewater Treatment Plant and System Operators,1.8571428571428568,1.8571428571428568,1.7734857142857143,2.071428571428572,1.9085714285714288,1.6364285714285711,1.8571428571428568,3.088157142857143,1.8057142857142856,1.0549142857142857,2.87,1.9085714285714288,1.7200000000000002,1.6875,2.524285714285714,1.8571428571428568,2.25,1.6665142857142858,1.8057142857142856,1.4628571428571429,2.2990285714285714,1.0549142857142857,1.0357142857142856,2.746942857142857,4.0,1.8571428571428568
51-8091.00,Chemical Plant and System Operators,2.0028571428571427,2.3392857142857144,1.5785714285714287,2.4035714285714285,2.096342857142857,1.655,1.9642857142857144,2.2896714285714284,1.7385714285714284,1.32,1.8973714285714287,1.7036571428571428,1.9642857142857144,1.7734857142857143,2.4035714285714285,2.205357142857143,2.1635714285714283,1.4179428571428572,1.7200000000000002,1.7734857142857143,1.999142857142857,1.1071428571428572,1.0,2.204,3.57,1.9085714285714288
51-8092.00,Gas Plant Operators,1.8571428571428568,2.1607142857142856,1.6875,2.125,1.9285714285714288,1.595,1.9642857142857144,3.269157142857143,1.5785714285714287,1.1408,2.632642857142857,1.8914285714285717,1.8057142857142856,1.655,2.205357142857143,1.9449142857142856,2.06,1.6714285714285717,1.8914285714285717,1.25,2.424314285714286,1.0664285714285715,1.1106285714285715,2.8540857142857146,4.1,1.9085714285714288
51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",1.9085714285714288,2.0,1.6875,2.205357142857143,2.06,1.7734857142857143,1.8571428571428568,2.3563285714285715,1.5614285714285714,1.1885714285714286,1.892657142857143,1.7734857142857143,1.8571428571428568,1.7734857142857143,2.1357142857142857,2.2071428571428573,2.023657142857143,1.4928571428571429,1.8571428571428568,1.25,1.6852142857142858,1.1257142857142857,1.0357142857142856,1.9903428571428567,4.2,1.8571428571428568
51-8099.01,Biofuels Processing Technicians,1.8057142857142856,1.9449142857142856,1.7734857142857143,2.0608,2.0608,1.7200000000000002,1.8728571428571428,3.019642857142857,1.7385714285714284,1.0042857142857142,2.620514285714286,1.9285714285714288,1.7385714285714284,1.5892857142857142,2.2928571428571427,2.3392857142857144,2.3392857142857144,1.7200000000000002,1.8914285714285717,1.6714285714285717,2.3056,1.0885714285714283,1.0535714285714286,2.5664285714285717,4.08,2.0028571428571427
51-9011.00,Chemical Equipment Operators and Tenders,1.872228571428572,2.0608,1.655,2.0028571428571427,1.9449142857142856,1.5300000000000002,2.02,3.0335714285714284,1.625,1.25,2.376957142857143,1.7857142857142856,1.822857142857143,1.625,2.571428571428571,2.1492,2.354914285714286,1.5357142857142858,1.8914285714285717,1.4906285714285716,1.9769714285714284,1.0549142857142857,1.0803571428571428,2.362057142857143,3.82,2.0028571428571427
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",1.7734857142857143,1.9085714285714288,1.5785714285714287,1.8571428571428568,1.8571428571428568,1.4628571428571429,1.7857142857142856,2.5138,1.302857142857143,1.1071428571428572,1.926742857142857,1.7036571428571428,1.7734857142857143,1.7200000000000002,2.06,1.822857142857143,1.7734857142857143,1.4017857142857142,1.8571428571428568,1.4285714285714286,1.8938,1.0803571428571428,1.1106285714285715,1.8789,3.99,1.6665142857142858
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",1.7385714285714284,1.8057142857142856,1.6714285714285717,1.8571428571428568,1.8571428571428568,1.3571428571428572,1.822857142857143,2.0982,1.5785714285714287,1.0089285714285714,1.4767428571428571,1.8057142857142856,1.655,1.5357142857142858,1.8571428571428568,1.8571428571428568,1.8571428571428568,1.22,1.8914285714285717,1.1885714285714286,1.6723714285714286,1.0089285714285714,1.0089285714285714,1.9796,3.99,1.5207142857142857
51-9022.00,"Grinding and Polishing Workers, Hand",1.625,1.7036571428571428,1.3571428571428572,1.7036571428571428,1.6063428571428573,1.1785714285714286,1.595,4.105142857142857,1.3392000000000002,1.0664285714285715,2.2693142857142856,1.7734857142857143,1.4435714285714285,1.32,1.9449142857142856,1.655,1.6875,1.5300000000000002,1.822857142857143,1.0042857142857142,2.189285714285714,1.0089285714285714,1.1257142857142857,3.783,3.16,1.5357142857142858
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",1.595,1.872228571428572,1.5207142857142857,1.8914285714285717,1.8571428571428568,1.2857142857142856,1.7485714285714289,2.265142857142857,1.32,1.0020571428571428,1.420642857142857,1.872228571428572,1.625,1.5508,2.023657142857143,1.9085714285714288,1.9085714285714288,1.394285714285714,1.5207142857142857,1.22,1.4774,1.0206285714285714,1.0206285714285714,1.8184,3.46,1.7036571428571428
51-9031.00,"Cutters and Trimmers, Hand",1.4542857142857144,1.4906285714285716,1.1785714285714286,1.655,1.6063428571428573,1.1428571428571428,1.625,1.7421714285714285,1.1785714285714286,1.0089285714285714,1.5146000000000002,1.1785714285714286,1.32,1.231428571428571,1.8914285714285717,1.655,1.655,1.2857142857142856,1.5508,1.0,1.2193142857142856,1.0,1.0,1.645857142857143,3.44,1.3571428571428572
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",1.7385714285714284,1.822857142857143,1.4906285714285716,1.9257142857142855,1.822857142857143,1.4285714285714286,1.655,2.386385714285714,1.3571428571428572,1.0549142857142857,1.8601142857142856,1.8571428571428568,1.4628571428571429,1.3008,2.105,1.872228571428572,1.9085714285714288,1.5207142857142857,2.1492,1.0357142857142856,1.6300428571428571,1.1257142857142857,1.0803571428571428,1.8351428571428572,3.61,1.7036571428571428
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",1.7385714285714284,1.7857142857142856,1.3785714285714286,1.872228571428572,1.822857142857143,1.3125,1.604285714285714,2.643542857142857,1.2592,1.1428571428571428,1.876342857142857,1.822857142857143,1.4906285714285716,1.32,1.9449142857142856,1.7857142857142856,1.872228571428572,1.32,2.096342857142857,1.0803571428571428,2.1438,1.0089285714285714,1.0942857142857143,2.233942857142857,3.12,1.4906285714285716
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",1.5165142857142857,1.9085714285714288,1.1785714285714286,1.822857142857143,1.822857142857143,1.2857142857142856,1.4179428571428572,2.8832,1.1785714285714286,1.0442857142857145,1.9446285714285716,1.32,1.4691999999999998,1.24,2.2308,1.9085714285714288,2.0608,1.24,1.3785714285714286,1.1408,1.5625714285714287,1.0089285714285714,1.0206285714285714,2.448485714285714,3.67,1.7385714285714284
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",1.7385714285714284,2.044642857142857,1.32,1.8571428571428568,1.8057142857142856,1.51,1.8328571428571427,2.8837,1.3392000000000002,1.231428571428571,2.2852,1.4017857142857142,1.4691999999999998,1.302857142857143,2.25,1.9085714285714288,2.023657142857143,1.4435714285714285,1.8571428571428568,1.0885714285714283,1.971614285714286,1.0442857142857145,1.0664285714285715,2.724142857142857,3.98,1.8057142857142856
51-9071.00,Jewelers and Precious Stone and Metal Workers,1.5785714285714287,2.0,1.25,1.8571428571428568,1.8057142857142856,1.25,1.8057142857142856,2.4779285714285715,1.22,1.0178571428571428,1.6921428571428572,1.1885714285714286,1.5677714285714286,1.4249999999999998,2.086428571428572,1.7200000000000002,1.8057142857142856,1.7734857142857143,1.9842857142857144,1.0135714285714286,1.660685714285714,1.0206285714285714,1.1339285714285714,2.394357142857143,4.44,1.6665142857142858
51-9071.06,Gem and Diamond Workers,1.655,1.8914285714285717,1.2142857142857144,1.9449142857142856,1.837942857142857,1.655,1.8728571428571428,2.2129857142857143,1.1885714285714286,1.51,1.3950285714285715,1.25,1.5614285714285714,1.3785714285714286,2.0342857142857143,1.7734857142857143,1.837942857142857,1.5357142857142858,1.9657142857142855,1.0336571428571428,1.2928000000000002,1.0,1.197142857142857,1.990628571428572,3.34,1.5892857142857142
51-9081.00,Dental Laboratory Technicians,1.822857142857143,2.086428571428572,1.3785714285714286,1.9792,1.822857142857143,1.2857142857142856,1.8328571428571427,3.010571428571428,1.302857142857143,1.1607142857142858,2.5029285714285714,1.4017857142857142,1.8571428571428568,1.8057142857142856,2.1750857142857143,2.02,1.9257142857142855,1.7385714285714284,2.4035714285714285,1.24,1.8480571428571428,1.0135714285714286,1.22,3.0277142857142856,4.43,1.595
51-9082.00,Medical Appliance Technicians,2.02,2.375,1.8057142857142856,2.422142857142857,2.1142857142857143,1.7385714285714284,2.0028571428571427,2.6933,1.5357142857142858,1.4435714285714285,1.9529714285714284,2.1677714285714287,1.8571428571428568,1.7734857142857143,2.596342857142857,2.354914285714286,2.0028571428571427,1.8057142857142856,2.4732142857142856,1.2036571428571428,1.5724,1.0206285714285714,1.4691999999999998,2.3274285714285714,4.29,1.8571428571428568
51-9083.00,Ophthalmic Laboratory Technicians,1.5785714285714287,1.822857142857143,1.3571428571428572,2.02,1.6714285714285717,1.32,1.7485714285714289,1.909257142857143,1.2592,1.1107142857142858,1.7332,1.4179428571428572,1.625,1.51,1.9722285714285717,1.822857142857143,1.8571428571428568,1.32,1.9449142857142856,1.0942857142857143,2.016228571428571,1.0803571428571428,1.1071428571428572,2.1188285714285717,4.33,1.604285714285714
51-9111.00,Packaging and Filling Machine Operators and Tenders,1.5300000000000002,1.604285714285714,1.32,1.7734857142857143,1.7385714285714284,1.3392000000000002,1.5300000000000002,2.323771428571429,1.32,1.0,2.035428571428572,1.655,1.4179428571428572,1.36,1.9085714285714288,1.7734857142857143,1.8057142857142856,1.3785714285714286,1.822857142857143,1.0,1.5523571428571428,1.0020571428571428,1.0206285714285714,2.3623000000000003,3.59,1.6665142857142858
