O*NET-SOC Code,Title,E-Mail,Written Letters and Memos,Quality Control Analysis ,Evaluating Information to Determine Compliance with Standards ,Documenting/Recording Information ,Processing Information ,Monitoring and Controlling Resources ,Operations Monitoring ,"Monitoring Processes, Materials, or Surroundings ",Monitoring ,"Estimating the Quantifiable Characteristics of Products, Events, or Information ",Number Facility ,Mathematics ,Equipment Maintenance ,Repairing and Maintaining Mechanical Equipment ,Repairing and Maintaining Electronic Equipment ,Repairing ,"Operating Vehicles, Mechanized Devices, or Equipment ",Controlling Machines and Processes ,Operation and Control ,Installation ,Equipment Selection ,"Inspecting Equipment, Structures, or Materials ",Getting Information ,"Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment ","Organizing, Planning, and Prioritizing Work ",Management of Material Resources ,Management of Financial Resources ,Time Management ,Coordination ,Writing ,Depth Perception ,Far Vision ,Near Vision ,Visual Color Discrimination ,Glare Sensitivity ,Night Vision ,Peripheral Vision ,Sound Localization ,Hearing Sensitivity ,Speech Clarity ,Speech Recognition ,Rate Control ,Response Orientation ,Spatial Orientation ,Staffing Organizational Units ,"Identifying Objects, Actions, and Events ","Judging the Qualities of Objects, Services, or People "
49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment",3.2,2.43,2.044642857142857,2.475,2.096857142857143,2.627142857142857,1.512914285714286,2.0028571428571427,2.896228571428572,1.9085714285714288,2.337142857142857,1.3785714285714286,1.36,1.8571428571428568,2.436114285714286,2.2474,1.9449142857142856,2.152,3.2152,1.7142857142857144,1.595,1.5207142857142857,2.8925714285714283,2.524285714285714,2.0102857142857147,2.6020000000000003,1.1428571428571428,1.16,1.8914285714285717,1.8571428571428568,1.8571428571428568,1.5508,1.8571428571428568,2.7142857142857144,2.1492,1.0885714285714283,1.077942857142857,1.077942857142857,1.0885714285714283,1.4435714285714285,1.8571428571428568,1.8057142857142856,1.1734857142857142,1.197142857142857,1.0885714285714283,1.1731142857142858,2.318714285714285,2.273628571428572
49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",4.3,2.75,2.524285714285714,2.3674,2.8497142857142856,2.3248857142857142,1.3771428571428572,2.596342857142857,3.0797142857142856,1.9449142857142856,2.115485714285714,1.7200000000000002,1.7200000000000002,2.4732142857142856,2.644742857142857,3.7667428571428574,2.596342857142857,1.373371428571429,2.799085714285714,2.0,1.7385714285714284,1.9842857142857144,2.943285714285714,2.5380714285714285,2.338085714285714,2.5530142857142857,1.231428571428571,1.231428571428571,1.8571428571428568,1.8057142857142856,1.8571428571428568,1.5785714285714287,1.8571428571428568,2.6950857142857143,2.2471428571428573,1.0714285714285714,1.0714285714285714,1.0714285714285714,1.1107142857142858,1.8057142857142856,1.8571428571428568,1.8571428571428568,1.51,1.3571428571428572,1.0714285714285714,1.1212428571428572,2.831928571428572,2.155
49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",4.43,3.28,2.044642857142857,2.660285714285714,2.754514285714286,2.722214285714286,1.6639285714285714,2.044642857142857,3.185114285714285,1.8571428571428568,1.8974571428571427,1.6875,1.4249999999999998,2.4971428571428573,3.0328,3.9423428571428576,2.4971428571428573,1.9886285714285716,2.953857142857143,1.837942857142857,1.0664285714285715,1.604285714285714,3.499485714285714,2.7039285714285715,2.201557142857143,2.603,1.231428571428571,1.2142857142857144,1.8571428571428568,1.8057142857142856,1.8057142857142856,1.6364285714285711,1.8571428571428568,2.645714285714285,2.1635714285714283,1.25,1.16,1.1428571428571428,1.1785714285714286,1.4691999999999998,1.8057142857142856,1.7734857142857143,1.268571428571429,1.3008,1.1785714285714286,1.0368,2.9728000000000003,2.3350285714285715
49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles",2.95,2.2,1.8571428571428568,2.0488,1.819,2.606242857142857,1.190157142857143,2.071428571428572,2.643657142857143,1.7734857142857143,1.8177,1.4017857142857142,1.4017857142857142,1.9257142857142855,1.8427571428571428,2.5172857142857143,2.354914285714286,2.1078571428571427,2.08,1.8057142857142856,1.9642857142857144,1.7857142857142856,2.178528571428572,2.7785714285714285,2.250357142857143,2.786114285714285,1.16,1.2000000000000002,1.9085714285714288,1.8571428571428568,1.7734857142857143,1.4691999999999998,1.7734857142857143,2.44,2.375,1.25,1.197142857142857,1.1785714285714286,1.4285714285714286,1.8571428571428568,1.8571428571428568,1.8571428571428568,1.302857142857143,1.32,1.268571428571429,1.1374285714285717,2.4596,2.146514285714286
49-2097.00,Audiovisual Equipment Installers and Repairers,4.58,3.42,2.31,2.0108714285714284,1.874942857142857,2.5455,1.5371285714285714,1.9085714285714288,2.5466,1.7734857142857143,1.8714285714285717,1.4435714285714285,1.4017857142857142,2.02,1.4827428571428571,2.4592,2.265085714285714,1.4592,1.7968142857142857,1.7036571428571428,2.105,1.822857142857143,2.304628571428572,2.755,1.6929999999999998,2.996114285714285,1.28,1.1734857142857142,1.822857142857143,1.7036571428571428,1.6875,1.5207142857142857,2.0028571428571427,2.4035714285714285,2.1635714285714283,1.2142857142857144,1.0664285714285715,1.197142857142857,1.4179428571428572,1.9449142857142856,1.8328571428571427,1.872228571428572,1.1885714285714286,1.2857142857142856,1.28,1.1761142857142857,2.4238,2.083214285714286
49-2098.00,Security and Fire Alarm Systems Installers,4.13,3.53,1.9449142857142856,2.278514285714286,2.2728,2.225171428571429,1.1376857142857142,1.872228571428572,2.069757142857142,1.8914285714285717,1.7837142857142858,1.3392000000000002,1.3392000000000002,1.655,1.819542857142857,3.2608,1.7857142857142856,2.1297571428571427,1.5785714285714283,1.7385714285714284,2.0608,1.3571428571428572,2.3595714285714284,2.2222,1.7643999999999995,2.4652857142857143,1.1257142857142857,1.0803571428571428,1.822857142857143,1.7734857142857143,1.7734857142857143,1.4179428571428572,1.8914285714285717,2.2928571428571427,1.8728571428571428,1.2142857142857144,1.1071428571428572,1.1257142857142857,1.197142857142857,1.5785714285714287,1.9085714285714288,1.9085714285714288,1.1734857142857142,1.3392000000000002,1.32,1.138,2.609142857142857,2.1594
49-3011.00,Aircraft Mechanics and Service Technicians,3.71,2.2,2.524285714285714,3.5611428571428574,3.369871428571429,2.8731428571428577,1.831685714285714,2.801428571428572,2.978,2.216428571428572,2.2518571428571432,1.5357142857142858,1.7734857142857143,3.982057142857143,3.5912571428571427,2.9054285714285712,3.4277714285714285,3.1344,2.62,2.422142857142857,1.6875,2.02,3.355428571428571,2.982928571428572,2.0417428571428573,2.920357142857143,1.3392000000000002,1.0664285714285715,1.8571428571428568,1.8728571428571428,1.8571428571428568,1.9285714285714288,2.105,2.894285714285714,2.275,1.2857142857142856,1.25,1.231428571428571,1.32,2.4035714285714285,1.9085714285714288,1.8571428571428568,1.7734857142857143,1.9285714285714288,1.3785714285714286,1.2184,2.896471428571429,2.907142857142857
49-3021.00,Automotive Body and Related Repairers,1.05,2.3,1.8571428571428568,2.3,1.6351571428571428,2.4308714285714283,1.7287857142857144,1.822857142857143,2.598928571428572,1.822857142857143,1.9874285714285715,1.36,1.32,1.6364285714285711,2.470285714285714,1.6678571428571427,2.044642857142857,2.5905714285714287,2.0865,1.8057142857142856,1.25,1.625,2.470857142857142,2.4075999999999995,1.56,2.830857142857143,1.22,1.1734857142857142,1.7857142857142856,1.7734857142857143,1.4179428571428572,1.6875,1.837942857142857,2.2471428571428573,2.205357142857143,1.2142857142857144,1.2142857142857144,1.25,1.231428571428571,1.604285714285714,1.822857142857143,1.8328571428571427,1.32,1.3808,1.268571428571429,1.2125714285714286,2.2674714285714286,2.071885714285714
49-3022.00,Automotive Glass Installers and Repairers,2.46,2.65,1.6875,1.7421714285714285,1.3538285714285714,1.5425,1.0872,1.655,1.8155714285714284,1.7036571428571428,1.4340571428571427,1.25,1.25,1.28,1.3325,1.1602571428571429,1.394285714285714,1.9389,1.6592571428571428,1.655,1.8328571428571427,1.68,1.6290285714285715,1.9858857142857145,1.0703142857142858,1.8946857142857143,1.1071428571428572,1.0271428571428571,1.8057142857142856,1.625,1.4691999999999998,1.7385714285714284,1.7734857142857143,2.1607142857142856,1.595,1.6063428571428573,1.1607142857142858,1.1885714285714286,1.1339285714285714,1.3008,1.655,1.7485714285714289,1.22,1.2514285714285711,1.22,1.0261285714285715,1.9136285714285717,1.715757142857143
49-3023.00,Automotive Service Technicians and Mechanics,3.06,2.94,1.9085714285714288,2.4336,1.7926285714285717,1.9673714285714283,1.4125,2.1607142857142856,2.733485714285714,1.8839285714285712,1.7524,1.3785714285714286,1.3785714285714286,2.19,3.268,2.882328571428572,2.4732142857142856,2.7697,2.672771428571429,1.9257142857142855,1.78,1.7857142857142856,2.597214285714286,2.9697142857142858,1.5949714285714287,2.3076714285714286,1.1339285714285714,1.1408,1.7857142857142856,1.7734857142857143,1.595,1.625,1.625,2.327857142857143,1.9285714285714288,1.25,1.2036571428571428,1.28,1.4928571428571429,1.8728571428571428,1.7036571428571428,1.7385714285714284,1.4542857142857144,1.7857142857142856,1.4691999999999998,1.1572571428571428,2.5803571428571432,2.2528
49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists,3.05,2.38,2.044642857142857,2.3033571428571427,2.275828571428571,2.418771428571429,1.3186,2.1607142857142856,2.9122857142857144,1.8571428571428568,1.961,1.302857142857143,1.2857142857142856,2.1492,3.544342857142857,2.8971,2.662857142857143,2.6146000000000003,3.184457142857143,1.8914285714285717,1.3008,1.9085714285714288,3.0969571428571427,2.942028571428572,1.8040285714285715,2.2992,1.1106285714285715,1.1106285714285715,1.822857142857143,1.7734857142857143,1.6364285714285711,1.9085714285714288,1.8914285714285717,2.7142857142857144,1.9285714285714288,1.302857142857143,1.25,1.25,1.6063428571428573,2.524285714285714,1.8057142857142856,1.822857142857143,1.5207142857142857,1.6875,1.25,1.0497142857142858,2.951342857142857,1.7817142857142858
49-3041.00,Farm Equipment Mechanics and Service Technicians,3.05,2.59,2.1492,1.7476285714285715,2.692857142857143,1.8691428571428568,1.6195428571428572,2.0608,2.503542857142857,1.9085714285714288,1.5974285714285714,1.5614285714285714,1.6364285714285711,2.912857142857143,3.872528571428572,3.3877428571428574,2.912857142857143,2.771828571428572,2.8669285714285717,2.225714285714286,1.5785714285714287,1.9642857142857144,2.7317142857142858,2.4937428571428573,2.0504285714285717,2.7388,1.1792,1.1885714285714286,1.822857142857143,1.625,1.7036571428571428,1.8571428571428568,1.7485714285714289,2.5428571428571427,2.125,1.32,1.1257142857142857,1.231428571428571,1.5508,2.3192,1.872228571428572,1.9642857142857144,1.7036571428571428,1.8571428571428568,1.3785714285714286,1.4217142857142857,2.6002,2.316
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",3.9,3.1,2.275,2.0028571428571427,2.477228571428572,2.3602857142857143,1.7382142857142855,2.375,2.7794142857142856,1.8914285714285717,1.9035714285714285,1.595,1.7036571428571428,2.662857142857143,3.833999999999999,2.7990571428571425,2.782857142857143,3.2737142857142856,3.297442857142857,2.265085714285714,1.542142857142857,2.105,2.817042857142857,2.363314285714286,2.437414285714285,2.6614,1.4821428571428572,1.1607142857142858,1.8571428571428568,1.837942857142857,1.822857142857143,1.8728571428571428,1.9842857142857144,2.596342857142857,2.06,1.5207142857142857,1.1734857142857142,1.2857142857142856,1.4179428571428572,1.9657142857142855,1.822857142857143,1.822857142857143,1.9449142857142856,1.9285714285714288,1.4542857142857144,1.3127714285714285,2.2642,2.347257142857143
49-3043.00,Rail Car Repairers,2.31,2.57,2.044642857142857,2.050614285714285,1.8963714285714288,1.738,1.3693428571428572,1.9642857142857144,2.669942857142857,1.7385714285714284,1.7029999999999998,1.3785714285714286,1.3392000000000002,2.2767857142857144,2.5959142857142856,1.495,2.7142857142857144,2.5918,2.7989714285714284,1.9085714285714288,1.5785714285714287,1.595,2.643142857142857,2.5747142857142853,1.6129142857142855,2.441071428571429,1.1257142857142857,1.0942857142857143,1.8057142857142856,1.7036571428571428,1.7385714285714284,1.75,1.9449142857142856,2.4035714285714285,2.071428571428571,1.4179428571428572,1.25,1.3008,1.5,1.8571428571428568,1.6714285714285717,1.68,1.5508,1.6364285714285711,1.302857142857143,1.1053142857142857,2.3264571428571426,2.0539428571428573
49-3051.00,Motorboat Mechanics and Service Technicians,2.59,2.9,1.9085714285714288,1.7747142857142857,1.7925142857142855,2.123942857142857,1.707657142857143,2.2071428571428573,2.3290285714285712,1.8057142857142856,1.8560571428571428,1.32,1.3571428571428572,2.44,3.0554,2.451071428571429,2.7142857142857144,2.670514285714286,2.640142857142857,2.265085714285714,1.0664285714285715,1.7934857142857146,2.2882857142857143,2.463057142857143,1.466157142857143,2.216285714285714,1.197142857142857,1.0803571428571428,1.595,1.4821428571428572,1.5357142857142858,1.8571428571428568,1.8571428571428568,2.2071428571428573,1.7200000000000002,1.2857142857142856,1.157142857142857,1.1734857142857142,1.335714285714286,2.125,1.7036571428571428,1.8328571428571427,1.335714285714286,1.4179428571428572,1.197142857142857,1.1104,2.232742857142857,1.7637142857142858
49-3052.00,Motorcycle Mechanics,3.69,3.63,1.9085714285714288,2.3820571428571427,2.149914285714286,2.5270857142857146,1.9857142857142855,1.9085714285714288,3.1089714285714285,1.9085714285714288,2.101257142857143,1.3785714285714286,1.3785714285714286,2.2071428571428573,3.5384,2.7105428571428574,2.5428571428571427,3.2664571428571425,3.2649000000000004,1.9085714285714288,1.231428571428571,1.6428571428571428,3.1376,2.9234285714285715,2.2715714285714284,3.0931428571428574,1.157142857142857,1.0336571428571428,1.9085714285714288,1.8571428571428568,1.7200000000000002,1.5300000000000002,1.5508,2.524285714285714,1.4017857142857142,1.077942857142857,1.0549142857142857,1.0206285714285714,1.4017857142857142,2.4732142857142856,1.822857142857143,1.822857142857143,1.25,1.837942857142857,1.25,1.1257714285714286,2.6801000000000004,2.6635714285714283
49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,2.36,1.96,1.9085714285714288,1.969,2.141,2.0351857142857144,1.2921285714285715,2.02,2.3520000000000003,1.7385714285714284,2.0664,1.2857142857142856,1.2857142857142856,2.4893714285714283,3.5341428571428573,1.4942857142857142,2.4893714285714283,2.333785714285714,2.5697142857142854,1.9642857142857144,1.0803571428571428,1.8839285714285712,2.5222,2.3500428571428573,1.5059999999999998,2.034471428571429,1.16,1.12,1.655,1.7200000000000002,1.5785714285714287,1.6875,1.5785714285714287,2.265085714285714,1.5892857142857142,1.0942857142857143,1.0942857142857143,1.1408,1.32,1.8571428571428568,1.7385714285714284,1.6875,1.394285714285714,1.5508,1.2036571428571428,1.3224571428571428,2.396757142857143,2.1451714285714285
49-3091.00,Bicycle Repairers,4.13,1.57,2.0028571428571427,1.338285714285714,1.9764857142857144,1.5965714285714283,1.7838571428571428,1.5625,2.0426,1.7734857142857143,1.4914285714285715,1.3785714285714286,1.32,1.9792,3.023971428571428,1.2089714285714286,2.283657142857143,1.1695428571428572,2.294514285714285,1.4628571428571429,1.375,1.8908,1.994228571428572,2.6209857142857143,1.1584,2.8918857142857144,1.1785714285714286,1.1408,1.7200000000000002,1.6714285714285717,1.6714285714285717,1.5207142857142857,1.5300000000000002,2.283657142857143,1.4906285714285716,1.0535714285714286,1.0271428571428571,1.0442857142857145,1.0271428571428571,1.3392000000000002,2.071428571428572,2.0608,1.2208,1.0885714285714283,1.0357142857142856,1.2921,2.7210714285714284,2.1295
49-3092.00,Recreational Vehicle Service Technicians,2.51,1.61,1.9449142857142856,1.7032428571428573,2.011,2.017,1.6788571428571428,1.9085714285714288,2.4649428571428573,1.8057142857142856,1.991342857142857,1.2142857142857144,1.2857142857142856,1.9842857142857144,2.446214285714285,2.4184,2.7142857142857144,2.355714285714286,2.436914285714286,1.9085714285714288,1.1734857142857142,1.822857142857143,1.8682142857142856,3.046,1.5333142857142856,1.7450571428571429,1.1106285714285715,1.0942857142857143,1.7734857142857143,1.7734857142857143,1.6364285714285711,1.6364285714285711,1.8057142857142856,2.607142857142857,1.9722285714285717,1.2036571428571428,1.0664285714285715,1.1408,1.268571428571429,1.875,1.9085714285714288,1.8571428571428568,1.268571428571429,1.4928571428571429,1.2000000000000002,1.164,2.656028571428571,1.8568
49-3093.00,Tire Repairers and Changers,2.67,2.17,1.6391999999999998,2.0569571428571427,1.5027142857142857,2.052514285714285,1.6234142857142857,1.7385714285714284,2.656,1.604285714285714,2.2312857142857143,1.2857142857142856,1.268571428571429,1.394285714285714,2.105714285714286,1.3279999999999998,1.7385714285714284,2.43,2.337142857142857,1.7200000000000002,1.1428571428571428,1.2592,2.6171285714285712,2.659771428571428,1.3485714285714283,2.044942857142857,1.2592,1.0803571428571428,1.7485714285714289,1.5300000000000002,1.3785714285714286,1.5300000000000002,1.7734857142857143,2.105,1.5625,1.25,1.25,1.197142857142857,1.2142857142857144,1.4179428571428572,1.6428571428571428,1.6714285714285717,1.6875,1.655,1.28,1.2571428571428571,2.3542,2.2304571428571425
49-9011.00,Mechanical Door Repairers,2.98,2.78,2.044642857142857,2.0045714285714284,1.5699142857142858,1.8426285714285715,1.2725,1.822857142857143,2.442557142857143,1.8571428571428568,1.6969999999999998,1.2857142857142856,1.5357142857142858,1.7200000000000002,2.3824,1.8901,1.7857142857142856,2.499428571428571,1.947942857142857,1.6875,1.8328571428571427,1.625,2.234114285714285,2.355714285714286,1.6634285714285713,2.0277142857142856,1.1885714285714286,1.1257142857142857,1.7734857142857143,1.822857142857143,1.7200000000000002,1.7857142857142856,1.7734857142857143,2.327857142857143,1.8914285714285717,1.2857142857142856,1.25,1.197142857142857,1.2857142857142856,1.655,1.9085714285714288,1.872228571428572,1.268571428571429,1.32,1.3785714285714286,1.183342857142857,2.226571428571429,1.6644571428571429
49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",4.01,3.22,1.9842857142857144,2.8352,2.738128571428572,2.723071428571429,1.4258285714285714,1.9085714285714288,3.101471428571429,1.9085714285714288,2.2685714285714287,1.3392000000000002,1.24,1.9842857142857144,3.569428571428572,2.2157142857142857,2.044642857142857,2.5308571428571427,2.2448857142857146,1.8571428571428568,1.4179428571428572,1.6714285714285717,3.3240000000000003,2.871657142857143,2.1089285714285717,2.8358000000000003,1.0942857142857143,1.1106285714285715,1.625,1.8571428571428568,1.822857142857143,1.7734857142857143,1.8057142857142856,2.31,1.6875,1.5207142857142857,1.1607142857142858,1.1071428571428572,1.1785714285714286,1.5207142857142857,1.8571428571428568,1.9085714285714288,1.22,1.4691999999999998,1.1885714285714286,1.0607142857142855,2.610157142857143,2.3360571428571437
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",3.89,2.93,2.044642857142857,2.2402,1.904,2.202314285714286,1.6665142857142858,2.4035714285714285,2.4387142857142856,1.9085714285714288,1.8168285714285712,1.467857142857143,1.5892857142857142,1.9842857142857144,2.4082857142857144,2.1997714285714283,2.275,2.1544,2.428185714285714,1.9285714285714288,2.3192,1.9285714285714288,2.493942857142857,2.346285714285714,1.8076571428571429,2.210114285714286,1.4017857142857142,1.1735714285714285,1.7385714285714284,1.8914285714285717,1.7036571428571428,1.6063428571428573,1.7857142857142856,2.4893714285714283,2.4522285714285714,1.22,1.3008,1.32,1.3392000000000002,1.9657142857142855,1.9257142857142855,1.8914285714285717,1.25,1.4691999999999998,1.32,1.204,2.327857142857143,1.9852857142857143
