O*NET-SOC Code,Title,Importance of Repeating Same Tasks,Spend Time Making Repetitive Motions,Pace Determined by Speed of Equipment,Degree of Automation,Memorization ,Time Sharing ,Perceptual Speed ,Speed of Closure ,Speed of Limb Movement ,Wrist-Finger Speed ,Reaction Time ,Scheduling Work and Activities ,Performing Administrative Activities ,Importance of Being Exact or Accurate,Selective Attention ,Auditory Attention ,Problem Sensitivity ,Information Ordering 
51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",3.41,3.4,3.87,2.67,1.2857142857142856,1.5677714285714286,1.9285714285714288,1.2857142857142856,1.0664285714285715,1.3125,2.125,1.432,1.1317428571428572,4.7,2.0028571428571427,1.655,2.0028571428571427,2.0028571428571427
51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",3.69,3.76,4.07,2.9,1.32,1.3571428571428572,2.0028571428571427,1.604285714285714,1.4179428571428572,1.7485714285714289,2.4035714285714285,1.466,1.43,4.62,1.9085714285714288,1.8914285714285717,2.1677714285714287,1.9842857142857144
51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2.88,3.45,3.12,2.62,1.2857142857142856,1.2857142857142856,1.8571428571428568,1.2142857142857144,1.0942857142857143,1.32,1.9449142857142856,2.47,1.4882285714285717,3.71,1.8571428571428568,1.5785714285714287,1.9085714285714288,1.8571428571428568
51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",3.28,3.7,3.89,2.24,1.32,1.4179428571428572,1.7734857142857143,1.3008,1.0942857142857143,1.4435714285714285,2.044642857142857,1.4764285714285714,1.063257142857143,4.63,1.9449142857142856,1.78,1.9642857142857144,1.9085714285714288
51-4041.00,Machinists,3.89,4.02,4.33,3.05,1.3785714285714286,1.6063428571428573,1.8571428571428568,1.5165142857142857,1.2857142857142856,1.655,1.8914285714285717,1.9060857142857144,1.2223,4.61,2.044642857142857,1.78,2.0028571428571427,1.9085714285714288
51-4051.00,Metal-Refining Furnace Operators and Tenders,3.83,4.01,4.41,2.91,1.4285714285714286,1.7385714285714284,1.9449142857142856,1.3392000000000002,1.345,1.4542857142857144,2.216428571428572,1.9399714285714285,1.309257142857143,4.08,2.105,1.9285714285714288,2.178571428571429,1.9642857142857144
51-4052.00,"Pourers and Casters, Metal",2.1,3.62,3.32,2.48,1.2857142857142856,1.5892857142857142,1.9449142857142856,1.268571428571429,1.1339285714285714,1.2857142857142856,1.9842857142857144,1.5029714285714286,1.2727428571428572,3.51,1.8571428571428568,1.5357142857142858,1.8571428571428568,1.7734857142857143
51-4061.00,"Model Makers, Metal and Plastic",3.73,3.29,3.46,2.33,1.2857142857142856,1.6063428571428573,1.7857142857142856,1.3571428571428572,1.1071428571428572,1.7036571428571428,2.3192,1.664,1.062142857142857,4.78,1.9642857142857144,1.8571428571428568,2.0608,2.2071428571428573
51-4062.00,"Patternmakers, Metal and Plastic",3.04,3.37,3.48,2.12,1.25,1.6063428571428573,1.7734857142857143,1.3008,1.0992,1.32,1.7200000000000002,1.685,1.2369,4.13,1.9842857142857144,1.655,2.0028571428571427,1.9449142857142856
51-4071.00,Foundry Mold and Coremakers,2.96,4.03,3.72,2.24,1.1785714285714286,1.3392000000000002,1.5300000000000002,1.2857142857142856,1.1339285714285714,1.197142857142857,1.9842857142857144,1.456,1.1727285714285711,4.18,1.822857142857143,1.7857142857142856,1.8328571428571427,1.7857142857142856
51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",3.47,3.46,3.93,2.42,1.2857142857142856,1.4691999999999998,2.0028571428571427,1.4906285714285716,1.2142857142857144,1.51,1.9449142857142856,1.6369857142857145,1.1801428571428572,4.14,1.8571428571428568,1.9285714285714288,1.9085714285714288,2.0028571428571427
51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2.93,2.89,3.95,3.02,1.3392000000000002,1.8057142857142856,1.8571428571428568,1.3571428571428572,1.0992,1.3392000000000002,1.9842857142857144,2.2357142857142858,2.1408,4.69,2.06,1.8571428571428568,2.1677714285714287,2.0028571428571427
51-4111.00,Tool and Die Makers,2.87,2.9,3.24,1.8,1.2857142857142856,1.3571428571428572,1.7734857142857143,1.32,1.22,1.3392000000000002,1.837942857142857,1.7012285714285715,1.2037142857142855,4.8,2.044642857142857,1.3785714285714286,2.1228571428571428,2.205357142857143
51-4121.00,"Welders, Cutters, Solderers, and Brazers",3.16,3.46,2.64,1.76,1.1885714285714286,1.4928571428571429,1.655,1.4017857142857142,1.0178571428571428,1.231428571428571,1.6364285714285711,1.3633142857142857,1.156,4.36,1.822857142857143,1.5508,2.0028571428571427,1.6714285714285717
51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",3.26,4.22,3.35,2.41,1.2142857142857144,1.3392000000000002,1.8571428571428568,1.32,1.0549142857142857,1.268571428571429,1.8571428571428568,1.5690714285714285,1.4158,4.38,1.9085714285714288,1.7734857142857143,1.9085714285714288,1.9085714285714288
51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",4.14,3.9,4.01,1.91,1.32,1.5357142857142858,2.086428571428572,1.4435714285714285,1.32,1.4285714285714286,2.4035714285714285,1.636342857142857,1.2875,4.15,2.205357142857143,1.9285714285714288,2.1142857142857143,2.044642857142857
51-4192.00,"Layout Workers, Metal and Plastic",2.87,3.68,2.6,2.01,1.2857142857142856,1.5357142857142858,1.9449142857142856,1.3785714285714286,1.1339285714285714,1.3008,1.5357142857142858,2.122371428571429,1.5156571428571428,4.69,1.9449142857142856,1.8914285714285717,2.1607142857142856,2.0608
51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",3.49,3.47,3.43,2.23,1.2142857142857144,1.4179428571428572,1.8571428571428568,1.32,1.1734857142857142,1.197142857142857,1.467857142857143,1.8114285714285716,1.1206571428571428,4.22,1.8571428571428568,1.75,1.9642857142857144,1.8571428571428568
51-4194.00,"Tool Grinders, Filers, and Sharpeners",2.79,4.07,4.12,2.16,1.4542857142857144,1.5508,2.0028571428571427,1.51,1.1339285714285714,1.5785714285714287,2.06,1.3450857142857142,1.2452857142857143,4.61,2.105,1.8571428571428568,2.02,1.8571428571428568
51-5111.00,Prepress Technicians and Workers,3.72,3.64,2.43,3.08,1.2857142857142856,1.302857142857143,1.822857142857143,1.24,1.0,1.25,1.1734857142857142,2.2948000000000004,1.4542857142857144,4.64,1.822857142857143,1.3392000000000002,2.0028571428571427,1.9085714285714288
51-5112.00,Printing Press Operators,3.61,3.82,4.04,2.61,1.32,1.4821428571428572,1.8571428571428568,1.3392000000000002,1.2036571428571428,1.3785714285714286,1.7734857142857143,2.9457142857142857,1.5026142857142857,4.7,1.9449142857142856,1.5785714285714287,2.0608,1.9449142857142856
51-5113.00,Print Binding and Finishing Workers,3.6,4.19,3.57,2.7,1.4179428571428572,1.5892857142857142,1.837942857142857,1.4435714285714285,1.0407142857142857,1.32,1.8728571428571428,1.4813714285714286,1.4178857142857142,4.31,1.872228571428572,1.6364285714285711,2.071428571428572,1.9285714285714288
51-6011.00,Laundry and Dry-Cleaning Workers,3.07,4.13,4.12,3.27,1.1607142857142858,1.3571428571428572,1.4179428571428572,1.25,1.0549142857142857,1.0714285714285714,1.3785714285714286,1.6598428571428572,1.1988,3.93,1.595,1.3571428571428572,1.7036571428571428,1.6391999999999998
51-6021.00,"Pressers, Textile, Garment, and Related Materials",2.84,3.68,4.19,2.55,1.1106285714285715,1.0549142857142857,1.4017857142857142,1.1106285714285715,1.345,1.3571428571428572,1.8571428571428568,1.8526,1.0138,4.07,1.4821428571428572,1.3392000000000002,1.4906285714285716,1.4542857142857144
51-6031.00,Sewing Machine Operators,2.61,4.44,3.03,1.88,1.1257142857142857,1.302857142857143,1.7036571428571428,1.2857142857142856,1.0942857142857143,1.4542857142857144,1.8571428571428568,1.2605142857142857,1.2317714285714283,3.98,1.6714285714285717,1.3392000000000002,1.7857142857142856,1.7934857142857146
51-6041.00,Shoe and Leather Workers and Repairers,2.39,4.29,2.82,2.01,1.0942857142857143,1.2857142857142856,1.3571428571428572,1.231428571428571,1.0135714285714286,1.3008,1.595,1.3405142857142858,1.4868571428571429,4.19,1.7142857142857144,1.3785714285714286,1.8328571428571427,1.8571428571428568
51-6042.00,Shoe Machine Operators and Tenders,3.75,4.85,3.71,1.47,1.2208,1.2857142857142856,1.8571428571428568,1.25,1.0020571428571428,1.3785714285714286,1.8571428571428568,1.4324,1.4068571428571428,4.41,1.8571428571428568,1.32,1.822857142857143,1.75
51-6051.00,"Sewers, Hand",3.13,4.3,3.82,2.12,1.2857142857142856,1.268571428571429,1.5785714285714287,1.2857142857142856,1.0,1.51,1.268571428571429,2.1996857142857142,1.0528,4.75,1.6875,1.302857142857143,1.6714285714285717,1.9085714285714288
51-6052.00,"Tailors, Dressmakers, and Custom Sewers",3.17,3.58,3.71,2.13,1.2857142857142856,1.32,1.4906285714285716,1.3392000000000002,1.0,1.3125,1.4435714285714285,1.7455142857142858,1.0816,4.53,1.6391999999999998,1.25,1.7734857142857143,1.8914285714285717
51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,3.51,3.31,4.29,2.7,1.25,1.51,1.9449142857142856,1.4285714285714286,1.2592,1.4628571428571429,1.9285714285714288,1.8272142857142857,1.2437714285714287,4.19,1.9085714285714288,1.5207142857142857,1.8571428571428568,1.9085714285714288
51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders",3.27,3.39,4.1,2.56,1.32,1.302857142857143,1.8571428571428568,1.3392000000000002,1.25,1.3785714285714286,2.096342857142857,1.4795285714285713,1.451742857142857,4.36,1.9449142857142856,1.9085714285714288,1.9085714285714288,1.9642857142857144
51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",3.48,3.5,4.2,1.87,1.16,1.3392000000000002,1.7734857142857143,1.2142857142857144,1.1071428571428572,1.3785714285714286,1.822857142857143,1.6620142857142857,1.1758857142857142,3.98,1.9085714285714288,1.822857142857143,1.9085714285714288,1.7036571428571428
51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",3.36,4.11,4.17,2.58,1.3008,1.3392000000000002,1.8914285714285717,1.4691999999999998,1.394285714285714,1.8571428571428568,2.2308,1.2585142857142857,1.088,3.87,1.9449142857142856,1.8571428571428568,1.9085714285714288,1.7734857142857143
51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",3.31,3.01,3.61,3.11,1.2857142857142856,1.822857142857143,1.8914285714285717,1.3008,1.28,1.5357142857142858,2.125,1.5691428571428572,1.2258714285714285,4.04,2.0,1.9285714285714288,2.225714285714286,1.9449142857142856
51-6092.00,Fabric and Apparel Patternmakers,3.24,3.64,1.66,2.21,1.4464285714285716,1.822857142857143,2.0028571428571427,1.5785714285714287,1.0020571428571428,1.4249999999999998,1.25,1.8217857142857143,1.442742857142857,4.72,2.0028571428571427,1.3392000000000002,2.086428571428572,2.4732142857142856
51-6093.00,Upholsterers,2.21,4.14,2.3,1.2,1.2857142857142856,1.467857142857143,1.7385714285714284,1.4285714285714286,1.147857142857143,1.3008,1.6063428571428573,2.0757000000000003,1.663,4.33,1.8571428571428568,1.4906285714285716,1.9642857142857144,1.9449142857142856
51-7011.00,Cabinetmakers and Bench Carpenters,2.67,3.48,2.31,2.13,1.3008,1.4435714285714285,1.822857142857143,1.5785714285714287,1.5207142857142857,1.5508,2.125,1.7041428571428572,1.4641000000000002,4.11,1.8914285714285717,1.8914285714285717,1.9257142857142855,2.023657142857143
51-7021.00,Furniture Finishers,2.08,3.63,2.07,1.36,1.2857142857142856,1.3808,1.822857142857143,1.4542857142857144,1.4435714285714285,1.625,1.4691999999999998,1.6891142857142856,1.2952,4.22,2.0028571428571427,1.7200000000000002,1.872228571428572,1.8914285714285717
51-7031.00,"Model Makers, Wood",3.3,2.61,2.78,1.87,1.2857142857142856,1.6063428571428573,1.822857142857143,1.3571428571428572,1.0885714285714283,1.4542857142857144,1.9285714285714288,1.6975714285714285,1.1275,4.24,1.9285714285714288,1.5785714285714287,2.02,2.0608
51-7032.00,"Patternmakers, Wood",3.71,2.92,3.1,2.19,1.2857142857142856,1.4928571428571429,1.8571428571428568,1.3392000000000002,1.5357142857142858,1.6063428571428573,2.3392857142857144,1.6229714285714285,1.2085857142857144,4.7,1.9449142857142856,1.78,1.9085714285714288,2.0028571428571427
51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood",2.85,3.85,4.21,2.52,1.22,1.2363428571428572,1.7734857142857143,1.22,1.2857142857142856,1.32,2.044642857142857,1.5258,1.1210714285714285,4.6,1.9449142857142856,1.7385714285714284,1.9257142857142855,1.7200000000000002
51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",3.68,4.34,3.17,2.13,1.268571428571429,1.467857142857143,1.9085714285714288,1.625,1.5508,1.6063428571428573,2.4522285714285714,1.1920285714285714,1.0288,4.4,2.096342857142857,2.023657142857143,1.9257142857142855,1.822857142857143
51-8011.00,Nuclear Power Reactor Operators,4.09,2.44,2.14,3.04,1.7200000000000002,1.8571428571428568,2.645714285714285,1.8057142857142856,1.0,1.2857142857142856,1.7734857142857143,2.047428571428572,2.3781714285714286,4.91,2.1492,1.8571428571428568,2.8363428571428573,2.7142857142857144
51-8012.00,Power Distributors and Dispatchers,4.35,3.3,2.16,2.78,1.2857142857142856,1.6063428571428573,2.023657142857143,1.6875,1.0206285714285714,1.0664285714285715,1.231428571428571,2.2084,2.1433714285714287,4.6,1.8571428571428568,1.4179428571428572,2.7142857142857144,2.25
51-8013.00,Power Plant Operators,3.56,2.96,2.85,2.96,1.3392000000000002,1.8571428571428568,2.2471428571428573,1.4542857142857144,1.1607142857142858,1.2857142857142856,1.8914285714285717,1.8977,1.3318857142857143,4.07,2.096342857142857,1.8571428571428568,2.662857142857143,2.086428571428572
51-8013.03,Biomass Plant Technicians,4.33,2.84,3.59,3.29,1.5892857142857142,1.822857142857143,2.205357142857143,1.6875,1.3571428571428572,1.5165142857142857,2.086428571428572,1.8628714285714287,1.7849285714285716,3.96,2.023657142857143,1.6428571428571428,2.2767857142857144,2.1492
51-8013.04,Hydroelectric Plant Technicians,2.92,2.54,2.49,2.16,1.6364285714285711,1.7385714285714284,2.3192,1.7734857142857143,1.0020571428571428,1.32,1.8125,2.0149,1.4567142857142856,3.81,2.25,1.845,2.6950857142857143,2.422142857142857
51-8021.00,Stationary Engineers and Boiler Operators,3.94,2.71,3.11,2.73,1.3785714285714286,1.655,2.205357142857143,1.4435714285714285,1.1107142857142858,1.32,1.9449142857142856,2.3374714285714284,1.6467999999999998,4.25,1.9842857142857144,1.9842857142857144,2.327857142857143,2.0028571428571427
51-8031.00,Water and Wastewater Treatment Plant and System Operators,3.71,2.5,2.79,3.04,1.2857142857142856,1.6875,1.8571428571428568,1.3392000000000002,1.0885714285714283,1.2857142857142856,1.8057142857142856,2.3569142857142857,2.101514285714286,4.04,1.9085714285714288,1.6714285714285717,2.1357142857142857,1.9085714285714288
51-8091.00,Chemical Plant and System Operators,4.04,2.99,4.41,3.64,1.6063428571428573,1.7734857142857143,2.2928571428571427,1.8057142857142856,1.157142857142857,1.5625,2.125,1.1889142857142858,1.3312,4.46,2.4732142857142856,2.086428571428572,2.4732142857142856,2.2928571428571427
51-8092.00,Gas Plant Operators,3.86,2.77,3.13,3.24,1.36,1.822857142857143,2.596342857142857,1.6364285714285711,1.1339285714285714,1.3785714285714286,2.1357142857142857,1.9505428571428567,1.7373571428571428,4.52,2.1492,2.3392857142857144,2.4035714285714285,1.9842857142857144
51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",3.79,2.94,3.48,3.31,1.5785714285714287,1.8057142857142856,2.571428571428571,1.7200000000000002,1.2036571428571428,1.5508,2.0342857142857143,1.5026142857142857,1.2323428571428572,4.05,2.2928571428571427,2.19,2.354914285714286,2.4732142857142856
51-8099.01,Biofuels Processing Technicians,3.89,2.82,4.3,3.57,1.6428571428571428,1.872228571428572,2.275,1.6063428571428573,1.0,1.4435714285714285,2.1492,1.5704,1.7007285714285714,4.39,2.2308,1.9449142857142856,2.1492,2.1492
51-9011.00,Chemical Equipment Operators and Tenders,3.86,3.06,4.15,2.88,1.5207142857142857,1.7385714285714284,2.3857142857142857,1.6364285714285711,1.22,1.268571428571429,2.086428571428572,1.6973285714285713,1.5940571428571428,4.28,2.06,1.9285714285714288,2.524285714285714,2.19
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",2.99,2.89,3.33,3.5,1.4928571428571429,1.5892857142857142,2.327857142857143,1.51,1.24,1.4542857142857144,2.125,1.3846285714285715,1.3330285714285717,3.66,1.9085714285714288,1.8057142857142856,2.1607142857142856,2.02
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",3.28,3.18,4.03,2.67,1.2857142857142856,1.6665142857142858,1.9449142857142856,1.5207142857142857,1.22,1.4906285714285716,2.2928571428571427,1.5370285714285714,1.4665142857142857,3.7,1.8914285714285717,1.9449142857142856,1.9642857142857144,1.8057142857142856
51-9022.00,"Grinding and Polishing Workers, Hand",3.57,3.86,3.04,2.18,1.268571428571429,1.5357142857142858,1.822857142857143,1.32,1.12,1.5625,1.8057142857142856,2.667714285714286,1.414142857142857,4.21,1.872228571428572,1.7036571428571428,1.872228571428572,1.9085714285714288
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",4.24,3.78,4.09,2.53,1.2857142857142856,1.6714285714285717,1.9449142857142856,1.3785714285714286,1.22,1.4906285714285716,1.9842857142857144,1.8015714285714288,1.2021142857142857,4.62,1.9449142857142856,1.655,1.9449142857142856,1.9449142857142856
51-9031.00,"Cutters and Trimmers, Hand",2.6,4.04,2.7,2.22,1.197142857142857,1.2857142857142856,1.5207142857142857,1.1785714285714286,1.0942857142857143,1.25,1.6063428571428573,1.3209142857142857,1.7511142857142858,4.57,1.8057142857142856,1.2857142857142856,1.655,1.9085714285714288
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",3.84,4.07,3.97,2.92,1.32,1.3392000000000002,1.9842857142857144,1.595,1.2036571428571428,1.7385714285714284,2.19,1.4943428571428572,1.493842857142857,4.53,2.044642857142857,1.8057142857142856,2.0779428571428573,2.0028571428571427
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",3.66,3.32,4.34,3.23,1.268571428571429,1.5357142857142858,2.4732142857142856,1.3706285714285715,1.3706285714285715,1.5508,2.4732142857142856,1.577342857142857,1.4109142857142856,4.2,2.023657142857143,2.044642857142857,1.9792,2.0028571428571427
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.37,3.51,3.55,2.82,1.1339285714285714,1.3571428571428572,1.9285714285714288,1.12,1.2036571428571428,1.2857142857142856,2.023657142857143,1.736357142857143,1.0981,3.99,1.9842857142857144,1.6875,2.1677714285714287,1.9085714285714288
