O*NET-SOC Code,Title,Contact With Others,Coordinate or Lead Others in Accomplishing Work Activities,Deal With External Customers or the Public in General,"Dealing With Unpleasant, Angry, or Discourteous People",Dealing with Violent or Physically Aggressive People,Face-to-Face Discussions with Individuals and Within Teams,Public Speaking,Telephone Conversations,Work With or Contribute to a Work Group or Team,Physical Proximity,"Communicating with Supervisors, Peers, or Subordinates ",Speaking ,Oral Expression ,Social Perceptiveness ,Establishing and Maintaining Interpersonal Relationships ,Interpreting the Meaning of Information for Others ,Assisting and Caring for Others ,Developing and Building Teams ,Service Orientation ,"Guiding, Directing, and Motivating Subordinates ",Coaching and Developing Others ,Training and Teaching Others ,Selling or Influencing Others ,Performing for or Working Directly with the Public ,Resolving Conflicts and Negotiating with Others ,Negotiation ,Persuasion ,Active Listening ,Coordinating the Work and Activities of Others ,Communicating with People Outside the Organization ,Providing Consultation and Advice to Others ,Instructing ,Management of Personnel Resources 
49-9051.00,Electrical Power-Line Installers and Repairers,4.56,4.14,3.68,3.14,2.13,4.91,1.63,4.42,4.86,4.15,2.3455000000000004,1.7734857142857143,1.9285714285714288,1.655,1.876342857142857,1.7014857142857145,1.8300142857142856,1.7039999999999995,1.5785714285714287,2.010357142857143,2.128214285714286,2.321085714285714,1.1497142857142857,1.7971428571428572,1.5805714285714283,1.302857142857143,1.6364285714285711,2.105,2.034057142857143,1.6451714285714285,1.576942857142857,1.5614285714285714,1.8057142857142856
49-9052.00,Telecommunications Line Installers and Repairers,4.79,3.58,3.99,3.21,1.6,4.44,2.21,4.69,4.28,3.54,2.3794285714285714,1.8328571428571427,2.31,1.7734857142857143,2.480885714285714,1.7497142857142856,1.9321,1.5571428571428572,1.7200000000000002,1.568857142857143,1.6475142857142857,2.0972285714285714,2.0108714285714284,2.4377142857142857,1.8073714285714289,1.3392000000000002,1.4017857142857142,1.8571428571428568,1.7667285714285716,2.3495714285714286,1.592485714285714,1.3392000000000002,1.268571428571429
49-9061.00,Camera and Photographic Equipment Repairers,3.44,2.64,3.13,2.37,1.23,4.38,1.13,3.7,2.69,2.53,1.6908571428571428,1.8571428571428568,1.9285714285714288,1.625,1.8449714285714285,1.2054571428571428,1.1139857142857144,1.0384,1.4435714285714285,1.2366857142857142,1.2578571428571428,1.3918857142857144,1.4526,1.6285714285714286,1.2976,1.2857142857142856,1.3392000000000002,1.9449142857142856,1.3303571428571428,1.5518285714285716,1.4536428571428572,1.077942857142857,1.231428571428571
49-9062.00,Medical Equipment Repairers,4.44,3.76,3.83,2.34,1.13,4.66,1.98,4.5,4.33,3.54,2.6343,1.8057142857142856,2.142857142857143,1.7734857142857143,2.7408,1.717857142857143,1.555257142857143,1.3102857142857145,1.7200000000000002,1.2200285714285717,1.5369142857142857,1.5669714285714285,1.3159428571428573,1.305742857142857,1.3472000000000002,1.3808,1.5892857142857142,1.8571428571428568,1.5357142857142858,2.023928571428572,1.4576000000000002,1.6665142857142858,1.4249999999999998
49-9063.00,Musical Instrument Repairers and Tuners,3.19,1.67,3.81,2.24,1.09,4.55,1.48,4.8,2.15,2.29,1.5164285714285717,1.8571428571428568,1.9285714285714288,1.7036571428571428,2.6104000000000003,1.423542857142857,1.2655,1.1095,1.8328571428571427,1.216,1.5468571428571432,1.7712142857142856,1.7712142857142856,2.3642857142857143,1.4515000000000002,1.3008,1.4928571428571429,1.8571428571428568,1.228,1.9228571428571428,1.555,1.4435714285714285,1.22
49-9064.00,Watch and Clock Repairers,3.67,1.97,3.27,2.35,1.01,4.34,1.14,4.17,3.19,3.63,1.366857142857143,1.7857142857142856,1.8571428571428568,1.625,1.9908142857142856,1.4380000000000002,1.306,1.0282285714285715,1.6875,1.0702,1.1001142857142856,1.165,1.924,2.87,1.6347285714285715,1.289285714285714,1.3392000000000002,1.8571428571428568,1.1702,1.871985714285714,1.2709428571428572,1.231428571428571,1.268571428571429
49-9071.00,"Maintenance and Repair Workers, General",4.73,3.83,3.53,3.33,2.03,4.76,1.93,4.61,4.3,3.49,3.448,1.8571428571428568,2.105,1.655,2.401685714285714,1.951085714285714,1.8106,1.7851857142857144,1.4435714285714285,1.6024,1.828,2.032514285714285,1.3515,1.8329285714285717,2.1036,1.4691999999999998,1.4017857142857142,1.8571428571428568,2.004142857142857,2.181342857142857,1.502657142857143,1.4691999999999998,1.4435714285714285
49-9081.00,Wind Turbine Service Technicians,4.67,4.4,2.41,3.52,1.28,4.87,2.62,4.04,4.51,4.48,3.1645,1.9085714285714288,2.1635714285714283,1.6875,2.385985714285714,2.0385,2.2,2.2350000000000003,1.3785714285714286,1.9716428571428573,2.234285714285714,2.6640999999999995,1.1726285714285714,1.0373285714285714,1.8522571428571428,1.3008,1.25,1.9449142857142856,2.3213285714285714,1.4751142857142856,1.7869,1.822857142857143,1.5785714285714287
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",4.12,2.84,3.58,3.55,1.62,3.66,1.36,4.21,2.76,3.32,1.7792714285714284,1.7036571428571428,1.9085714285714288,1.5785714285714287,1.7142142857142857,1.3017142857142856,1.1958285714285717,1.1218,1.7036571428571428,1.0322142857142858,1.1978,1.2074714285714283,1.418,1.9226285714285716,1.245142857142857,1.1885714285714286,1.25,1.7734857142857143,1.1058571428571429,1.3891428571428572,1.1188571428571428,1.2036571428571428,1.231428571428571
49-9092.00,Commercial Divers,4.59,3.86,2.98,2.52,1.38,4.55,1.98,4.14,4.52,4.0,2.9755000000000003,2.265085714285714,2.662857142857143,1.8571428571428568,2.3542,1.6860000000000002,2.335657142857143,2.016642857142857,1.595,2.161671428571429,2.123942857142857,2.4781000000000004,1.2747714285714289,1.758142857142857,1.7084285714285714,1.7485714285714289,1.7036571428571428,2.422142857142857,2.642857142857143,2.1105714285714283,1.7093,1.9449142857142856,1.75
49-9094.00,Locksmiths and Safe Repairers,4.54,3.15,4.31,2.88,1.81,4.46,2.08,4.96,3.6,3.58,2.518642857142857,1.9085714285714288,2.1142857142857143,1.5300000000000002,2.688428571428571,1.9313142857142855,1.8057142857142856,1.7504,1.6814285714285715,2.0528571428571434,2.201014285714286,2.258114285714286,2.1615714285714285,3.1467714285714283,2.252214285714285,1.3392000000000002,1.4017857142857142,1.9085714285714288,2.3747714285714285,2.6303428571428573,2.3068,1.394285714285714,1.3706285714285715
49-9095.00,Manufactured Building and Mobile Home Installers,3.75,2.56,2.46,3.3,1.99,3.76,1.02,4.09,3.81,3.92,3.913257142857143,1.9792,2.275,1.7857142857142856,3.5655428571428573,3.4244000000000003,2.0982142857142856,3.652114285714287,1.8328571428571427,4.000500000000001,3.28,2.9923714285714285,2.35,3.4428428571428578,3.028,1.8328571428571427,1.8571428571428568,1.9792,3.909842857142857,3.3414,2.672542857142857,2.0028571428571427,2.0608
49-9096.00,Riggers,4.59,4.06,3.08,3.51,1.82,4.77,3.07,4.18,4.41,3.93,3.085857142857143,1.7857142857142856,2.071428571428571,1.625,2.4964857142857144,1.8049285714285717,1.6425,1.8654285714285717,1.4435714285714285,1.3373714285714284,1.5757142857142856,1.8835142857142857,1.1635428571428572,1.1705,1.441257142857143,1.3392000000000002,1.3785714285714286,1.9085714285714288,1.6253714285714287,1.4328857142857143,1.3620714285714286,1.3392000000000002,1.6171428571428572
49-9097.00,Signal and Track Switch Repairers,4.02,3.51,2.97,2.76,1.41,4.55,1.96,4.55,4.57,2.58,2.4756,1.6714285714285717,1.8571428571428568,1.5300000000000002,2.1514,1.549542857142857,1.5956428571428571,1.5086285714285714,1.3392000000000002,1.3669714285714285,1.6257142857142857,1.735428571428571,1.213542857142857,1.1066714285714283,1.3582857142857143,1.3785714285714286,1.3392000000000002,1.8571428571428568,1.8914714285714287,1.426214285714286,1.495642857142857,1.6364285714285711,1.302857142857143
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",3.99,3.34,3.38,2.61,1.26,4.72,1.64,3.91,4.17,3.56,2.5853714285714284,1.68,1.822857142857143,1.4628571428571429,2.5922,1.231428571428571,1.4458857142857142,1.76,1.394285714285714,1.5019857142857145,1.6958285714285717,1.486514285714286,1.1776,1.2622857142857142,1.3710285714285717,1.1885714285714286,1.22,1.8328571428571427,1.6336000000000002,1.7799999999999998,1.3738,1.32,1.1885714285714286
49-9099.01,Geothermal Technicians,4.34,4.07,2.49,2.36,1.17,4.89,2.82,4.75,4.28,2.67,3.126442857142857,1.8571428571428568,2.096342857142857,1.604285714285714,2.376714285714286,2.1064857142857143,1.9118,2.1583428571428573,1.6391999999999998,1.6829714285714288,2.309,2.196,1.2524285714285714,1.0795,1.6716,1.4179428571428572,1.4017857142857142,1.8571428571428568,2.5984,1.5632,1.8886428571428573,1.6063428571428573,1.5207142857142857
51-1011.00,First-Line Supervisors of Production and Operating Workers,4.83,4.11,2.92,3.64,1.75,4.76,3.4,4.01,4.52,3.59,3.171,2.5428571428571427,2.7142857142857144,2.524285714285714,2.6632,1.6685714285714286,1.5588000000000002,2.5086000000000004,1.822857142857143,3.045485714285714,2.714114285714286,2.4014,1.4708571428571429,1.2535857142857143,2.5876,1.8914285714285717,1.8914285714285717,2.645714285714285,2.5162000000000004,1.7992,2.034471428571429,1.8914285714285717,2.5428571428571427
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",3.97,3.01,2.29,2.29,1.26,4.78,1.91,2.22,4.06,3.38,2.589257142857143,1.8571428571428568,1.8914285714285717,1.5625,2.537,1.7475,1.5414428571428571,1.7457142857142856,1.4691999999999998,1.8563714285714283,1.7666285714285714,2.1450285714285715,1.4503,1.1470285714285715,1.4567714285714286,1.4017857142857142,1.4017857142857142,1.9449142857142856,1.9588,1.9057142857142857,1.6774857142857145,1.7734857142857143,1.4249999999999998
51-2021.00,"Coil Winders, Tapers, and Finishers",3.65,2.78,2.04,2.66,1.36,4.33,1.92,2.09,3.86,3.32,2.0695428571428574,1.6714285714285717,1.822857142857143,1.5207142857142857,2.070742857142857,1.7876,1.7519285714285715,1.837,1.1885714285714286,1.3723,2.0726,1.9042857142857144,1.2668,1.3016285714285714,1.4946428571428572,1.12,1.157142857142857,1.822857142857143,1.615557142857143,1.2139,1.5010857142857144,1.302857142857143,1.1257142857142857
51-2022.00,Electrical and Electronic Equipment Assemblers,3.39,3.67,2.28,2.5,1.06,3.98,1.43,2.5,3.7,3.35,2.5483,1.7385714285714284,1.9449142857142856,1.5785714285714287,1.9514285714285715,1.6775714285714285,1.5376,1.8907142857142856,1.4249999999999998,1.5376000000000003,1.8815285714285717,2.0042285714285715,1.27,1.4355999999999998,1.571057142857143,1.3008,1.3008,1.822857142857143,1.8772571428571427,1.2495142857142856,1.5882,1.5357142857142858,1.3571428571428572
51-2023.00,Electromechanical Equipment Assemblers,4.02,3.24,2.35,2.2,1.17,4.94,1.49,1.73,4.19,3.34,1.9548,1.7485714285714289,1.822857142857143,1.375,1.9211428571428573,1.4649142857142856,1.367542857142857,1.506642857142857,1.25,1.2651428571428571,1.4031714285714283,1.364,1.1665142857142858,1.0604571428571428,1.2093142857142858,1.2036571428571428,1.2036571428571428,1.7385714285714284,1.385557142857143,1.2483428571428572,1.3294,1.1885714285714286,1.2036571428571428
51-2031.00,Engine and Other Machine Assemblers,4.15,2.98,2.79,2.81,1.32,4.73,1.82,2.59,4.21,3.75,2.1720571428571427,1.822857142857143,1.8057142857142856,1.5693714285714286,2.391528571428572,1.4258285714285714,1.3992285714285713,1.6009285714285717,1.3571428571428572,1.3196428571428571,1.5341714285714283,1.6448571428571428,1.2394857142857143,1.116642857142857,1.2841428571428573,1.32,1.3571428571428572,1.8571428571428568,1.549642857142857,1.1302857142857143,1.6178285714285714,1.36,1.3392000000000002
51-2041.00,Structural Metal Fabricators and Fitters,4.24,2.96,1.8,2.55,1.19,4.6,2.8,2.36,3.95,3.4,2.9563428571428574,1.7485714285714289,1.8571428571428568,1.5508,2.037642857142857,2.0231714285714286,1.6592571428571428,1.8343,1.32,1.4915714285714283,1.9171428571428573,2.505985714285714,1.108428571428571,1.1395428571428572,1.4895714285714283,1.2857142857142856,1.32,1.8571428571428568,2.213457142857143,1.1460571428571429,1.6584571428571429,1.3571428571428572,1.32
51-2051.00,Fiberglass Laminators and Fabricators,4.19,3.27,2.4,2.69,1.83,4.59,1.96,1.55,4.36,4.47,2.307485714285714,1.7485714285714289,1.8571428571428568,1.595,2.238771428571429,1.7111428571428573,1.3338285714285716,1.8082285714285715,1.4179428571428572,1.6722857142857144,1.7822857142857145,2.1357142857142857,1.1652857142857145,1.2265285714285714,1.4237714285714285,1.4435714285714285,1.4928571428571429,1.822857142857143,1.9296,1.1349,1.7825142857142855,1.7385714285714284,1.4435714285714285
51-2061.00,Timing Device Assemblers and Adjusters,4.18,3.08,1.45,2.39,1.04,4.63,1.24,3.82,3.63,2.79,2.124057142857143,1.655,1.8914285714285717,1.595,2.008342857142857,1.405957142857143,1.232,1.155771428571429,1.5508,1.2898,1.3387714285714285,1.4988,1.7442285714285712,1.5272428571428571,1.3633,1.077942857142857,1.268571428571429,1.7036571428571428,1.15,1.5092714285714286,1.489142857142857,1.36,1.231428571428571
51-2092.00,Team Assemblers,4.12,3.65,2.0,2.53,1.12,4.81,2.14,2.54,4.26,3.63,2.2591428571428573,1.8571428571428568,1.8571428571428568,1.8571428571428568,2.3285714285714287,1.4679142857142855,1.5087285714285716,1.5569714285714285,1.4017857142857142,1.5983714285714286,2.0098714285714285,2.0902857142857143,1.1703,1.1389857142857145,1.4258285714285714,1.4017857142857142,1.4691999999999998,1.9085714285714288,1.8358,1.0997714285714286,1.5057142857142858,1.822857142857143,1.625
51-3011.00,Bakers,4.42,3.54,3.41,2.23,1.22,4.25,1.76,3.77,3.89,3.19,1.8920571428571429,1.822857142857143,1.9449142857142856,1.655,1.8562857142857143,1.266,1.5446714285714287,1.2227714285714286,1.4821428571428572,1.4766857142857144,1.6776,1.8544,1.18,1.376342857142857,1.4905714285714289,1.3008,1.25,1.7857142857142856,1.6118,1.208457142857143,1.1470857142857145,1.2857142857142856,1.231428571428571
51-3021.00,Butchers and Meat Cutters,4.52,3.78,4.48,3.85,1.58,4.33,1.58,3.65,4.4,4.06,2.3442142857142856,1.8571428571428568,1.9449142857142856,1.822857142857143,2.4,1.3565285714285715,1.5903142857142858,2.0004285714285714,1.822857142857143,1.8426285714285715,2.0982,2.0255,2.3388142857142857,2.9197714285714285,2.0957142857142856,1.6875,1.7200000000000002,1.9085714285714288,1.9487142857142856,1.7176,1.6768571428571426,1.5207142857142857,1.6942857142857144
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",2.85,3.86,3.43,4.01,2.14,3.82,1.43,3.04,4.31,4.38,2.403714285714286,1.7485714285714289,1.9085714285714288,1.6391999999999998,2.353,1.8509285714285717,2.0584,1.9339428571428567,1.595,1.6852857142857145,2.0296000000000003,2.2558857142857143,1.37,1.3171428571428572,1.6911428571428573,1.3785714285714286,1.3785714285714286,1.6814285714285715,1.8608571428571428,1.4350857142857143,1.5214,1.4906285714285716,1.5207142857142857
51-3023.00,Slaughterers and Meat Packers,3.93,3.55,3.3,2.06,1.09,4.12,2.1,2.05,4.56,3.9,1.9522857142857144,1.47,1.7036571428571428,1.345,1.4965714285714289,1.41,1.2435714285714283,1.4126571428571428,1.25,1.2752285714285714,1.3921142857142856,1.5404142857142855,1.1197857142857142,1.2079,1.28,1.12,1.1106285714285715,1.5207142857142857,1.4804857142857142,1.1131142857142855,1.2317714285714283,1.2036571428571428,1.1885714285714286
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",3.95,3.22,2.52,2.8,1.33,4.39,2.03,2.25,3.72,2.38,2.9404000000000003,1.822857142857143,1.8571428571428568,1.605714285714286,2.503257142857143,2.0202142857142857,1.6683,1.8756,1.4906285714285716,2.127214285714285,1.9206857142857143,2.2336,1.3833142857142855,1.6285714285714286,1.8910857142857145,1.3785714285714286,1.4821428571428572,1.872228571428572,2.1583,1.512,2.104,1.6063428571428573,1.32
51-3092.00,Food Batchmakers,3.74,3.73,1.99,1.58,1.0,4.55,2.32,2.39,4.22,3.91,2.710285714285715,1.8571428571428568,1.8914285714285717,1.655,1.9977857142857145,1.882442857142857,1.5344285714285717,1.418,1.3392000000000002,1.1836,1.6882857142857142,2.038685714285714,1.1103142857142858,1.114142857142857,1.4197142857142857,1.2857142857142856,1.302857142857143,1.8571428571428568,1.5690142857142857,1.0586857142857142,1.364,1.3392000000000002,1.3392000000000002
51-3093.00,Food Cooking Machine Operators and Tenders,4.4,3.34,3.0,2.29,1.13,4.49,1.39,2.76,4.56,3.75,2.74,1.5508,1.7734857142857143,1.5508,1.6356571428571427,1.959,1.169557142857143,1.2124714285714284,1.302857142857143,1.1220142857142856,1.647357142857143,1.976928571428572,1.0363142857142855,1.017742857142857,1.2360571428571427,1.2036571428571428,1.231428571428571,1.8571428571428568,1.3783857142857143,1.109371428571429,1.3476571428571429,1.302857142857143,1.2857142857142856
51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",3.45,2.5,1.32,3.51,1.46,3.98,1.93,2.5,3.47,3.05,2.6757142857142857,1.7142857142857144,1.7385714285714284,1.595,2.3389714285714285,1.3456,1.3024,1.887157142857143,1.3125,1.753342857142857,1.9176,2.2656428571428573,1.0616,1.0539,1.3937,1.1607142857142858,1.3706285714285715,1.7036571428571428,2.081142857142857,1.1673142857142855,1.8002714285714283,1.4017857142857142,1.335714285714286
51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",4.33,3.58,2.02,3.05,1.41,4.73,2.76,2.84,4.34,3.6,2.5700857142857148,1.7734857142857143,1.9642857142857144,1.6391999999999998,2.1005,1.5872285714285714,1.4873142857142858,1.6229714285714285,1.3392000000000002,1.429,1.7050285714285716,1.9286714285714288,1.0513714285714286,1.0059142857142858,1.3095142857142856,1.3785714285714286,1.4179428571428572,1.9085714285714288,1.5606428571428572,1.0719285714285711,1.3488571428571428,1.4017857142857142,1.4435714285714285
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",4.37,4.01,3.18,2.16,1.03,4.55,1.83,2.53,4.7,3.34,2.9722857142857144,1.8839285714285712,2.086428571428572,1.6714285714285717,2.075,1.5508,1.7392,1.8684571428571428,1.394285714285714,1.6815571428571428,1.9057142857142857,2.518642857142857,1.4188285714285715,1.3445714285714288,1.3923142857142856,1.231428571428571,1.22,1.8328571428571427,2.0465714285714283,1.1926428571428571,1.8794285714285717,1.7200000000000002,1.655
51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",3.12,2.26,1.71,2.86,1.86,4.04,1.17,1.18,3.16,3.45,2.0837714285714286,1.822857142857143,1.8571428571428568,1.4628571428571429,1.7544,1.270342857142857,1.3679428571428571,1.2638285714285715,1.2036571428571428,1.1989,1.3547142857142858,1.4458857142857142,1.0941142857142858,1.1014857142857142,1.1967142857142856,1.2036571428571428,1.2857142857142856,1.822857142857143,1.186057142857143,1.0775285714285714,1.231,1.3214285714285714,1.25
51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",4.11,3.81,2.39,2.58,1.11,4.39,2.02,2.5,4.31,3.24,2.7198857142857147,1.8571428571428568,1.822857142857143,1.5300000000000002,1.8840857142857144,2.0868,1.1337142857142857,1.1029714285714285,1.268571428571429,1.36,1.5988142857142855,1.9917571428571428,1.0322428571428572,1.0024,1.1436714285714285,1.2857142857142856,1.32,1.8571428571428568,1.1710285714285715,1.036,1.193342857142857,1.4017857142857142,1.302857142857143
51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",3.47,3.25,2.47,2.52,1.23,3.87,1.91,2.32,3.59,3.19,2.4744,1.7142857142857144,1.822857142857143,1.5207142857142857,2.347428571428572,1.7176,1.6428142857142858,1.7094285714285715,1.28,1.51,1.852128571428572,2.105714285714286,1.2555428571428573,1.0915,1.6485999999999998,1.197142857142857,1.231428571428571,1.7036571428571428,1.598842857142857,1.2430428571428571,1.6735857142857142,1.3785714285714286,1.3008
51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",3.39,3.13,2.82,1.72,1.19,3.72,2.42,2.42,3.6,2.35,2.512,1.655,1.8571428571428568,1.4285714285714286,2.2177714285714285,2.116471428571429,1.6163714285714286,1.9034285714285717,1.231428571428571,2.7807142857142857,2.2138857142857145,2.8565714285714283,1.503485714285714,1.3479142857142858,2.1836714285714285,1.1257142857142857,1.1785714285714286,1.822857142857143,2.0972,1.6132285714285717,1.4971142857142858,1.32,1.268571428571429
51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",3.49,2.63,1.88,3.36,1.43,4.26,1.38,1.77,3.53,3.28,2.477371428571429,1.6714285714285717,1.8571428571428568,1.4628571428571429,1.9355714285714285,1.942,1.4867,1.3,1.25,1.4757142857142858,1.7817142857142856,2.0656,1.0586857142857142,1.0113142857142856,1.303928571428571,1.147857142857143,1.2036571428571428,1.822857142857143,1.680042857142857,1.1302571428571428,1.260571428571429,1.32,1.2857142857142856
